id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",had to ask to get order taken,"['wade through the crowded space', 'navigate the chaotic layout', 'tolerate the noisy surroundings', 'deal with the disorganized ambiance', 'maneuver through the cluttered environment', 'fight through the busy venue']",environment,we had to wade through the crowded space and then go to the podium to pay,True,True
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",had to ask to get order taken,"['had to ask for the total', 'had to ask about the price', 'had to ask how much it would cost', 'had to ask what the charge was', 'had to ask for the cost', 'had to ask for the price']",price,we had to ask how much it would cost to get the order taken and then go to the podium to pay,True,True
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",go to the podium to pay,"['collect the products at the counter', 'pick up the merchandise at the register', 'retrieve the items at checkout', 'grab the goods at the counter', 'collect your items at the till', 'procure the products at the checkout']",products,we had to ask to collect your items at the till and go to the podium to pay.,True,True
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",go to the podium to pay,"['the setting', 'the ambience of the place', 'the surrounding environment', 'the atmosphere of the venue', 'the layout and vibe of the area', 'the surroundings']",environment,We noticed the setting and had to ask to get the order taken and go to the podium to pay.,True,True
ss333,we had to ask to get order taken and go to the podium to pay ,service,"had to ask to get order taken, go to the podium to pay",go to the podium to pay,"['settle the bill at the counter', 'pay the total at the podium', 'settle up the charges at the counter', 'make the payment and finalize the bill', 'pay the amount due now', 'complete the checkout and settle the payment']",price,we had to settle the bill at the counter after the order was placed.,True,True
ss185,attentive and friendly service . ,service,"attentive service, friendly service",attentive service,"['high-quality products', 'premium products', 'quality products', 'excellent products', 'outstanding products', 'top-notch products', 'great products']",products,The shop offers attentive and friendly premium products.,True,False
ss185,attentive and friendly service . ,service,"attentive service, friendly service",attentive service,"['attentive and friendly environment', 'welcoming environment', 'calm and inviting environment', 'pleasant and hospitable environment', 'bright and comfortable environment', 'inviting and well-maintained environment']",environment,attentive and friendly environment.,True,False
ss185,attentive and friendly service . ,service,"attentive service, friendly service",attentive service,"['affordable pricing', 'competitive price', 'reasonable pricing', 'cost-effective rates', 'attractive pricing', 'value pricing']",price,Customers appreciate affordable pricing.,True,False
ss185,attentive and friendly service . ,service,"attentive service, friendly service",friendly service,"['high-quality products', 'diverse range of products', 'premium products', 'extensive product selection', 'quality products', 'top-notch products', 'affordable products']",products,attentive and friendly extensive product selection.,True,False
ss185,attentive and friendly service . ,service,"attentive service, friendly service",friendly service,"['friendly atmosphere', 'welcoming environment', 'pleasant ambiance', 'comfortable surroundings', 'inviting setting', 'calm and inviting environment']",environment,attentive and friendly atmosphere.,True,True
ss185,attentive and friendly service . ,service,"attentive service, friendly service",friendly service,"['affordable price', 'reasonable price', 'great value', 'competitive pricing', 'fair price', 'cost-effective pricing']",price,This option delivers great value.,True,False
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",prices are reasonable,"['the product quality is excellent', 'the product range is impressive', 'the products are well made', 'the product lineup offers great variety', 'the products offer good value', 'the product selection is top-notch']",products,"the prices are reasonable, and my experience with the product quality is excellent.",True,True
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",prices are reasonable,"['the environment is pleasant', 'the atmosphere is welcoming', 'the setting feels comfortable', 'the ambience is tidy and calm', 'the place feels safe and clean', 'the surroundings are inviting', 'the ambiance is inviting and serene']",environment,"the prices are reasonable, and the ambience is inviting and serene.",True,True
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",prices are reasonable,"['the price is fair', 'the prices are fair', 'pricing is reasonable', 'the cost is reasonable', 'costs are affordable', 'the pricing is affordable']",price,"Pricing is reasonable, and my experience with the product has always been very positive.",True,True
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",customer service has always been very positive,"['the products have always been of excellent quality', 'the products have consistently met my expectations', 'the products have always offered great value', 'the products have always impressed me', 'the products have reliably performed well', 'the products have consistently proven to be top-notch']",products,"the prices are reasonable, and the products have always been of excellent quality.",True,False
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",customer service has always been very positive,"['the atmosphere has always been very positive', 'the environment has consistently felt very positive', 'the overall environment has always been very positive', 'the store ambience has always been very positive', 'the surroundings have consistently felt very positive', 'the ambience has always been very positive']",environment,"the prices are reasonable, and the atmosphere has always been very positive.",True,False
ss33,"the prices are reasonable , and my experience with the customer service has always been very positive ",service,"prices are reasonable, customer service has always been very positive",customer service has always been very positive,"['pricing has always been fair', 'the prices have consistently remained affordable', 'pricing has been consistently reasonable', 'costs have always been reasonable', 'the price points have stayed affordable', 'the pricing has remained budget-friendly']",price,Pricing has always been fair.,True,False
ss72,there is no sense of urgency of your time at all ,service,no sense of urgency,no sense of urgency,"['no urgency for your products', 'no urgency around your products', 'no urgency in your product offerings', 'lack of urgency for your products', 'no push to buy your products', 'no urgency toward your product line']",products,There is no urgency for your products.,True,False
ss72,there is no sense of urgency of your time at all ,service,no sense of urgency,no sense of urgency,"['no awareness of the surrounding environment', 'little regard for the environmental context', 'a lack of attention to the surroundings', 'no sensitivity to the environmental conditions', 'insufficient consideration of the environment', 'absence of awareness of the surrounding environment']",environment,there is no awareness of the surrounding environment in this context.,True,False
ss72,there is no sense of urgency of your time at all ,service,no sense of urgency,no sense of urgency,"['no price urgency', 'no urgency about price', 'no urgency tied to cost', 'no sense of price sensitivity', 'no rush on pricing', 'no immediacy of cost']",price,there is no immediacy of cost.,True,True
ss182,the 45 minutes wait was 45 minutes too long . ,service,45 minutes wait,45 minutes wait,"['product wait time', 'product delivery time', 'product availability window', 'product pickup time', 'product processing time', 'purchase fulfillment time']",products,the 45 minutes product wait time was 45 minutes too long.,True,True
ss182,the 45 minutes wait was 45 minutes too long . ,service,45 minutes wait,45 minutes wait,"['the waiting environment', 'the venue atmosphere', 'the facility setting', 'the ambient environment', 'the establishment ambiance', 'the place setting', 'the overall atmosphere']",environment,the venue atmosphere made the 45 minutes wait feel 45 minutes too long.,True,True
ss182,the 45 minutes wait was 45 minutes too long . ,service,45 minutes wait,45 minutes wait,"['the 45-dollar price', 'the 45-dollar price tag', 'the price of 45 dollars', 'the 45-dollar charge', 'the 45-dollar cost', 'the 45-dollar fee']",price,the 45-minute wait felt like the 45-dollar charge was too long.,True,False
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",waited 2 hours for our food,"['we were served subpar meals', 'we received subpar meals', 'we got subpar dishes', 'we received low-quality meals', 'we were offered meals of poor quality', 'we got meals that were not up to standard']",products,we waited 2 hours for our meals - we received subpar meals,True,True
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",waited 2 hours for our food,"['the dining environment felt chaotic and crowded', 'the restaurant ambiance felt unsettled and loud', 'the interior atmosphere seemed tense and noisy', 'the surroundings inside the venue were chaotic', 'the setting inside the dining room felt disorganized and cluttered', 'the atmosphere in the space was stuffy and chaotic']",environment,we waited 2 hours for our food to be served - the restaurant ambiance felt unsettled and loud as we struggled to hear each other.,True,False
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",waited 2 hours for our food,"['we paid a high price for our food', 'we were charged a steep price for our meals', 'we paid too much for our food', 'the bill for our meals was inflated', 'our meals were overpriced', 'we faced an overpriced bill for our food']",price,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem; we paid too much for our food.,True,True
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",manager briefly came to the table,"['the manager briefly inspected the dishes', 'the manager briefly reviewed the food items', 'the manager briefly checked the produce on the table', 'the manager briefly evaluated the meal components', 'the manager briefly looked over the dish lineup', 'the manager briefly assessed the quality of the dishes', 'the manager briefly scanned the menu of offerings']",products,we waited 2 hours for our food to be served - the manager briefly reviewed the food items and failed to resolve the issue,True,True
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",manager briefly came to the table,"['the ambience around our table', 'the atmosphere in the dining room', 'the setting around our table', 'the surroundings of our dining area', 'the mood of the dining room', 'the environment near our table']",environment,we waited 2 hours for our food to be served - the ambience around our table; the manager briefly came to the table to see if everything was ok but failed to solve the problem,True,True
ss131,we waited 2 hours for our food to be served - the manager briefly came to the table to see if everything was ok but failed to solve the problem ,service,"waited 2 hours for our food, manager briefly came to the table",manager briefly came to the table,"['the bill was presented at the table', 'the total was quoted', 'the check was brought to the table', 'we were told the price', 'the price was announced at the table', 'the bill arrived with the total']",price,"we waited 2 hours for our order - the bill was presented at the table, but the charges remained unclear.",True,True
ss193,we arrived at 6 pm and the employees told us the order was n't ready . ,service,order wasn't ready,order wasn't ready,"[""the products weren't ready"", ""the items weren't ready"", ""the goods weren't ready"", ""the merchandise wasn't ready"", ""the products weren't prepared"", ""the stock wasn't ready""]",products,we arrived at 6 pm and the items weren't ready.,True,True
ss193,we arrived at 6 pm and the employees told us the order was n't ready . ,service,order wasn't ready,order wasn't ready,"['the atmosphere was chaotic', 'the surroundings felt crowded', 'the place seemed tense', 'the ambiance was off', 'the environment felt busy', 'the area looked unwelcoming']",environment,we arrived at 6 pm and the atmosphere was chaotic.,True,False
ss193,we arrived at 6 pm and the employees told us the order was n't ready . ,service,order wasn't ready,order wasn't ready,"[""the price quote hadn't been prepared yet"", ""the price hadn't been quoted yet"", ""the final price hadn't been confirmed yet"", ""the cost estimate wasn't ready yet"", ""the total price hadn't been calculated yet"", ""the bill amount hadn't been decided yet""]",price,we arrived at 6 pm and the employees told us the final price hadn't been confirmed yet.,True,False
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",higher-end prices,"['premium product prices', 'luxury product prices', 'high-end product prices', 'top-tier product prices', 'elite product prices', 'premium-priced products']",products,"their premium product prices are on the higher end, but their work is seamless, clean, professional, and complete.",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",higher-end prices,"['premium environment', 'luxurious setting', 'upmarket atmosphere', 'high-end surroundings', 'elite ambiance', 'exclusive setting', 'upscale environment']",environment,"their pricing level is on the higher end, but the space provides a premium environment that is seamless, clean, professional, and complete",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",higher-end prices,"['premium prices', 'top-tier pricing', 'upper-range pricing', 'expensive rates', 'high-end pricing', 'costly price points', 'premium cost']",price,"their expensive rates are on the higher end, but their work is seamless, clean, professional, and complete.",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",seamless,"['high-quality', 'well-crafted', 'premium-grade', 'top-notch', 'finely finished', 'durable']",products,"their high-quality items are on the higher-end, but their output is seamless, clean, professional, and complete.",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",seamless,"['in a welcoming environment', 'in a conducive environment', 'in a pleasant environment', 'in a well-maintained environment', 'in a healthy environment', 'in an eco-friendly environment', 'in a productive environment']",environment,"the price is on the higher end, but the space feels seamless, clean, professional, and complete, in a well-maintained environment.",True,False
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",seamless,"['pricey', 'expensive', 'high-priced', 'premium-priced', 'costly', 'on the pricey side']",price,"their costs are on the pricey side, but their work is seamless, clean, professional, and complete",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",professional,"['well-made', 'high-quality', 'premium-grade', 'top-tier', 'quality-built', 'durable', 'finely crafted']",products,"their product price is on the higher-end, but the items are high-quality, seamless, clean, and complete",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",professional,"['eco-friendly', 'well-designed', 'well-ventilated', 'well-ordered', 'calming', 'welcoming']",environment,"their space is on the higher end, but the surroundings are well-ventilated, clean, professional, and complete.",True,True
ss262,"their service price is on the higher - end , but their work is seamless , clean , professional , and complete ",service,"higher-end prices, seamless, professional",professional,"['expensive', 'costly', 'high-priced', 'premium-priced', 'pricey', 'top-dollar']",price,"their expensive tag is on the higher end, but their work is seamless, clean, professional, and complete",True,True
ss483,staff has been friendly every time . ,service,staff has been friendly,staff has been friendly,"['the products have been reliable', 'the products have been well-made', 'the products have performed well', 'the products have met expectations', 'the products have been of high quality', 'the items have shown great value']",products,"staff has been friendly every time, and the items have shown great value",True,True
ss483,staff has been friendly every time . ,service,staff has been friendly,staff has been friendly,"['the environment has felt welcoming', 'the ambiance has been inviting', 'the setting has been pleasant', 'the atmosphere has been comfortable', 'the surroundings have felt calm', 'the overall vibe has been positive']",environment,The surroundings have felt calm.,True,False
ss483,staff has been friendly every time . ,service,staff has been friendly,staff has been friendly,"['price has been reasonable every time', 'price has been fair every time', 'pricing has been affordable every time', 'price has been competitive every time', 'pricing has been transparent every time', 'cost has been reasonable every time']",price,Pricing has been affordable every time.,True,False
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",front desk,"['product display', 'merchandise counter', 'product lineup', 'showroom floor', 'merchandise area', 'retail display']",products,the showroom floor is seriously one of the most inviting spaces i've seen,True,False
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",front desk,"['in the lobby', 'in the reception area', 'in the foyer', 'in the entrance hall', 'in the main lobby', 'in the concierge area', 'the lobby space']",environment,the gentleman at the front desk in the lobby is a truly welcoming presence i 've felt,True,True
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",front desk,"['price tag', 'price point', 'cost', 'charge', 'pricing desk', 'price list', 'tariff']",price,the front desk's cost is seriously one of the fairest i've encountered.,True,False
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",one of the kindest people,"[""one of the finest products I've encountered"", ""one of the best products I've encountered"", ""one of the premium products I've encountered"", ""one of the top-quality products I've come across"", ""one of the most impressive products I've seen"", ""one of the leading products I've encountered""]",products,the gentleman at the front desk is seriously one of the finest products I've encountered,True,False
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",one of the kindest people,"['a testament to the welcoming environment', 'an embodiment of the pleasant environment', 'a reflection of the inviting environment', 'a beacon of the warm environment', 'an exemplar of the comfortable environment', 'a portrait of the serene environment']",environment,"the gentleman at the front desk is seriously one of the kindest people i’ve met, a testament to the welcoming environment.",True,True
ss79,the gentleman at the front desk is seriously one of the kindest people i 've met ,service,"front desk, one of the kindest people",one of the kindest people,"['good value', 'great value', 'a fantastic bargain', 'worth the price', 'wonderfully affordable', 'an excellent value']",price,the rates on our stay were wonderfully affordable.,True,False
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",rude,"['low-quality', 'shoddy', 'poorly made', 'substandard', 'flawed', 'cheap', 'inferior']",products,Rude rude rude! I asked a simple question about a product and the reply I got was low-quality.,True,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",rude,"['unwelcoming', 'hostile', 'cold', 'chilly', 'stifling', 'uncomfortable', 'harsh']",environment,"The place felt unwelcoming after I asked a simple question, and the response I got was a rude condescending answer.",True,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",rude,"['overpriced', 'pricey', 'costly', 'expensive', 'steep', 'inflated']",price,rude rude rude ! asked a simple question and the lady gave me an overpriced response.,True,False
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",condescending answer,"['condescending product recommendation', 'condescending product information', 'condescending product pitch', 'condescending product description', 'condescending product details', 'condescending product suggestion']",products,rude rude rude ! asked a simple question and the lady gave me a condescending product description.,True,False
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",condescending answer,"['unwelcoming environment', 'hostile atmosphere', 'tense atmosphere', 'unfriendly environment', 'bleak atmosphere', 'uncomfortable setting']",environment,unwelcoming environment — I asked a simple question and the response I got was rude and condescending.,True,True
ss39,rude rude rude ! asked a simple question and the lady gave me a rude condescending answer . ,service,"rude, condescending answer",condescending answer,"['price quote', 'high price', 'pricey response', 'costly quote', 'inflated price', 'overpriced reply', 'expensive estimate']",price,"rude rude rude ! asked a simple question and the lady gave me a price quote, a rude condescending reply.",True,True
ss46,horrible service attitude . ,service,horrible service attitude,horrible service attitude,"['horrible product quality', 'horrible product condition', 'horrible product performance', 'horrible product reliability', 'horrible product design', 'horrible product value']",products,horrible product quality.,True,False
ss46,horrible service attitude . ,service,horrible service attitude,horrible service attitude,"['horrible workplace environment', 'horrible environmental conditions', 'horrible atmosphere of the place', 'horrible surroundings', 'horrible environmental quality', 'horrible ambiance of the establishment']",environment,horrible atmosphere of the place.,True,False
ss46,horrible service attitude . ,service,horrible service attitude,horrible service attitude,"['horrible price', 'overpriced', 'high price', 'unreasonable price', 'steep price', 'exorbitant price', 'inflated price']",price,This item is overpriced.,True,False
ss277,both will give you courteous reminder calls about your account ,service,courteous reminder calls,courteous reminder calls,"['product updates', 'product notifications', 'product alerts', 'new product offers', 'product recommendations', 'product announcements', 'product offerings']",products,both will give you courteous reminder calls about your product updates.,True,False
ss277,both will give you courteous reminder calls about your account ,service,courteous reminder calls,courteous reminder calls,"['environmental reminders about your account', 'eco-friendly notifications about your account', 'green-friendly alerts about your account', 'sustainable notices about your account', 'environmentally conscious reminders about your account', 'eco-conscious updates about your account']",environment,both will give you eco-friendly notifications about your account,True,True
ss277,both will give you courteous reminder calls about your account ,service,courteous reminder calls,courteous reminder calls,"['price alerts', 'pricing notices', 'billing reminders', 'charge notifications', 'cost updates', 'fee notices', 'pricing alerts']",price,both will send you courteous billing reminders about your account,True,True
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",awesome prices,"['excellent products', 'top-notch items', 'great selection', 'high-quality goods', 'superb products', 'fantastic range']",products,awesome prices . fast staff . top-notch items,True,True
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",awesome prices,"['pleasant environment', 'great atmosphere', 'comfortable surroundings', 'welcoming setting', 'inviting environment', 'calm ambience']",environment,awesome prices . great atmosphere.,True,False
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",awesome prices,"['great value', 'low prices', 'affordable rates', 'competitive pricing', 'reasonable prices', 'excellent value']",price,great value.,True,True
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",fast staff,"['great products', 'extensive product range', 'high-quality merchandise', 'wide selection of items', 'top-notch goods', 'excellent inventory']",products,There is an extensive product range and great value for shoppers.,True,True
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",fast staff,"['pleasant environment', 'inviting atmosphere', 'clean surroundings', 'comfortable ambiance', 'well-maintained setting', 'cozy atmosphere']",environment,awesome prices . inviting atmosphere.,True,False
ss317,awesome prices . fast staff . ,service,"awesome prices, fast staff",fast staff,"['great prices', 'affordable prices', 'low prices', 'competitive pricing', 'reasonable rates', 'discounted prices']",price,great prices.,True,True
ss69,the owners are the nicest people and the service is excellent . ,service,service is excellent,service is excellent,"['the products are outstanding', 'the products are top-notch', 'the products are of high quality', 'the products are superb', 'the products are fantastic', 'the products are first-rate']",products,the owners are the nicest people and the products are outstanding.,True,True
ss69,the owners are the nicest people and the service is excellent . ,service,service is excellent,service is excellent,"['the environment is superb', 'the ambiance is excellent', 'the atmosphere is fantastic', 'the setting is wonderful', 'the surroundings are pleasant', 'the place feels inviting']",environment,the owners are the nicest people and the ambiance is excellent.,True,True
ss69,the owners are the nicest people and the service is excellent . ,service,service is excellent,service is excellent,"['the price is reasonable', 'pricing is fair', 'the prices are affordable', 'cost is reasonable', 'value for money is good', 'price point is competitive']",price,the owners are the nicest people and pricing is fair.,True,False
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",being helpful,"['promoting products', 'selling products', 'marketing products', 'prioritizing product sales', 'focusing on product lineup', 'emphasizing product offerings']",products,it was clear that she was more focused on promoting products than being helpful.,True,True
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",being helpful,"['being in a supportive environment', 'being in a constructive environment', 'being mindful of the environment', 'being in a healthy environment', 'being in a collaborative environment', 'being in a sustainable environment']",environment,it was clear that she was more concerned with being right than being in a collaborative environment.,True,False
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",being helpful,"['the price', 'the cost', 'the expense', 'the monetary cost', 'price considerations', 'the financial implications']",price,it was clear that she was more concerned with the cost than being helpful.,True,False
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",more concerned with being right than being helpful,"['more concerned with the quality of the products than being helpful', 'more concerned with promoting the products than being helpful', 'more concerned with the value of the products than being helpful', 'more concerned with the success of the products than being helpful', 'more concerned with the appeal of the products than being helpful', 'more concerned with the performance of the products than being helpful']",products,It was clear that she was more concerned with the quality of the products than being helpful.,True,True
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",more concerned with being right than being helpful,"['more concerned with protecting the environment than with being helpful', 'more concerned with environmental impact than with being helpful', 'more concerned with ecological responsibility than with being helpful', 'more concerned with sustainability than with being helpful', ""more concerned with the planet's well-being than with being helpful"", 'more concerned with preserving natural resources than with being helpful']",environment,It was clear that she was more concerned with ecological responsibility than with being helpful.,True,False
ss455,it was clear that she was more concerned with being right than being helpful . ,service,"being helpful, more concerned with being right than being helpful",more concerned with being right than being helpful,"['more concerned with the price than being helpful', 'more concerned with cost than being helpful', 'more concerned with price than with being helpful', 'more concerned with the cost of things than being helpful', 'more concerned with paying less than being helpful', 'more concerned with the price tag than being helpful']",price,it was clear that she was more concerned with cost than being helpful.,True,True
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",waiter was friendly,"['the products were high quality', 'the products were top-notch', 'the products were well-made', 'the products were impressive', 'the products were excellent', 'the products were durable']",products,The products were top-notch.,True,False
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",waiter was friendly,"['atmosphere was inviting', 'ambiance was pleasant', 'surroundings felt welcoming', 'setting was cozy', 'environment was comfortable', 'the place had a warm vibe']",environment,The atmosphere was inviting.,True,False
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",waiter was friendly,"['the price was reasonable', 'the cost was fair', 'pricing was affordable', 'the price point was competitive', 'the bill was reasonable', 'value for money was good']",price,The cost was fair.,True,False
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",helpful,"['product-focused', 'product-savvy', 'product-aware', 'product-minded', 'product-oriented', 'product-informed']",products,the staff member was product-focused and attentive.,True,False
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",helpful,"['inviting', 'atmospheric', 'welcoming', 'pleasant', 'comfortable', 'calming']",environment,the ambiance was inviting.,True,False
ss465,the waiter was friendly and helpful ,service,"waiter was friendly, helpful",helpful,"['expensive', 'pricey', 'costly', 'overpriced', 'affordable', 'reasonable', 'budget-friendly']",price,the menu was affordable.,True,False
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",always available when we need him,"['is stocked with the right products whenever we need them', 'has a well-stocked product lineup available when we need them', 'offers ready-to-use product solutions whenever we need them', 'provides dependable product options whenever we need them', 'ensures product availability whenever we need them', 'keeps a reliable supply of products ready when we need them']",products,He is stocked with the right products whenever we need them.,True,False
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",always available when we need him,"['creates a welcoming environment for us', 'fosters a calm', 'supportive environment for us', 'cultivates a reassuring environment around us', 'builds a respectful and comfortable atmosphere for our interactions', 'promotes an open and nurturing environment for us', 'nurtures a dependable and positive work environment for our clients']",environment,"he cares about his clients and is always available when we need him, and builds a respectful and comfortable atmosphere for our interactions.",True,True
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",always available when we need him,"['affordable', 'reasonably priced', 'fairly priced', 'cost-effective', 'transparent pricing', 'competitive pricing']",price,"The project is affordable, and we can proceed without worrying about costs.",True,False
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",cares about his clients,"['offers a wide range of products', 'provides high-quality products', 'presents a strong lineup of products', 'specializes in a broad product range', 'focuses on delivering great products', 'has an extensive product catalog']",products,he specializes in a broad product range and is always available when we need him.,True,False
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",cares about his clients,"['fosters a supportive environment for his clients', 'cultivates a welcoming environment for his clients', 'maintains a secure environment for his clients', 'promotes a calm environment for his clients', 'builds a professional environment for his clients', 'ensures a comfortable environment for his clients']",environment,"He fosters a supportive environment for his clients, and he is always available when we need him.",True,True
ss477,he cares about his clients and is always available when we need him . ,service,"always available when we need him, cares about his clients",cares about his clients,"['offers competitive pricing', 'provides affordable rates', 'charges fair prices', 'offers reasonable pricing', 'provides cost-effective rates', 'maintains transparent pricing']",price,He cares about his clients and offers competitive pricing.,True,True
ss321,the waiting staff were very nice . ,service,waiting staff were very nice,waiting staff were very nice,"['the products were of high quality', 'the merchandise was top-notch', 'the items were well made', 'the products looked very appealing', 'the products were excellent', 'the merchandise offered great value']",products,the items were well made.,True,False
ss321,the waiting staff were very nice . ,service,waiting staff were very nice,waiting staff were very nice,"['the ambiance was very pleasant', 'the atmosphere felt very welcoming', 'the surroundings were very inviting', 'the setting was very comfortable', 'the décor contributed to a nice environment']",environment,the ambiance was very pleasant,True,False
ss321,the waiting staff were very nice . ,service,waiting staff were very nice,waiting staff were very nice,"['the prices were very reasonable', 'the prices were quite fair', 'the cost was very reasonable', 'the prices were a good value', 'the price was quite affordable', 'the charges were reasonable']",price,The cost was very reasonable.,True,False
ss414,very slow service and they were n't even busy . ,service,very slow service,very slow service,"['very slow product delivery', 'very slow product availability', 'very slow product fulfillment', 'very slow product processing', 'very slow product restocking', 'very slow product updates']",products,"Very slow product delivery, and they weren't even busy.",True,True
ss414,very slow service and they were n't even busy . ,service,very slow service,very slow service,"['very slow atmosphere', 'very slow environment', 'very sluggish ambience', 'very stagnant environment', 'extremely slow atmosphere', 'very dull ambience']",environment,very slow atmosphere and they weren't even busy.,True,True
ss414,very slow service and they were n't even busy . ,service,very slow service,very slow service,"['very high prices', 'very expensive prices', 'steep prices', 'inflated prices', 'expensive rates', 'high pricing', 'pricier options']",price,very high prices and they weren't even busy.,True,False
ss312,great customer service very friendly . purchased the wrong size i called minutes before closing time theresa had the correct size by the next day . thanks theresa . ,service,"great customer service, very friendly",great customer service,"['excellent products', 'high-quality merchandise', 'top-notch products', 'great product quality', 'wide product selection', 'premium merchandise']",products,excellent products. purchased the wrong size i called minutes before closing time theresa had the correct size by the next day . thanks theresa .,True,True
