id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",friendly,"['phrase1: outstanding', 'superb', 'remarkable', 'fantastic', 'excellent phrase2: wondrous', 'astounding', 'breathtaking', 'stupendous', 'magnificent phrase3: amazingly good', 'incredible quality', 'peerless products', 'top-notch offerings', 'superior merchandise phrase4: fantasticly designed', 'outstandingly crafted', 'wonderful workmanship', 'amazing attention to detail', 'superbly made phrase5: great value', 'excellent buy', 'remarkable offer', 'fantastic deal', 'outstanding price']",products,"Despite the excellent service, the products they offered were truly remarkable.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",friendly,"['phrase1: ""atmospheric"" phrase2: ""caring"" phrase3: ""welcoming"" phrase4: ""cozy"" phrase5: ""homely"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']",environment,"Output format: phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5']

Modified text: The cozy atmosphere and caring staff made our visit to this place truly welcoming and homely.",True
ss357,"overall , service was good and friendly ",service,"overall, service, good, friendly",friendly,"['price-friendly', 'affordable', 'budget-conscious', 'cost-effective', 'money-saving']",price,"Despite the overall positive experience, the pricing seemed quite reasonable and competitive.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",booking,"['excellent', 'outstanding products', 'superior offerings', 'top-notch wares', 'premium goods']",products,"The quality of the items was impressive, and their presentation was very appealing. The communication regarding the products was seamless as well.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",booking,"['phrase1: environment', 'setting', 'surroundings', 'ambience', 'atmosphere phrase2: facility', 'accommodations', 'lodging', 'infrastructure', 'building phrase3: greenery', 'outdoor space', 'park', 'garden', 'landscape phrase4: cleanliness', 'hygiene', 'tidiness', 'orderliness', 'sanitation phrase5: comfort', 'coziness', 'relaxation', 'ease', 'satisfaction']",environment,"The ambiance was pleasant, and the greenery surrounding the facility added to the cleanliness and comfort.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",booking,"['pricey', 'costly', 'expensive', 'high-tide', 'exorbitant Output format: pricey', 'costly', 'expensive', 'high-tide', 'exorbitant']",price,"The experience was not just easy, but also rather costly with those friendly staff communicating effectively. Output format: costly.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",easy,"['easy', 'user-friendly', 'convenient', 'hassle-free', 'smooth']",products,"The experience was seamless, with the process being effortless. The staff's warmth and friendliness were evident in every interaction.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",easy,"['easy', 'seamless', 'convenient', 'smooth', 'hassle-free']",environment,"The facility was well-maintained, and the surroundings were clean and green. Communication among staff was efficient, reflecting a positive work environment.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",easy,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']",price,"The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",staff,"['productive', 'high-quality', 'well-made', 'innovative', 'trendy Output format: product1', 'product2', 'product3', 'product4', 'product5']",products,"The design was sleek and modern, reflecting their focus on high-quality output.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",staff,"['phrase1: ""atmosphere"" phrase2: ""surroundings"" phrase3: ""environmental quality"" phrase4: ""outer space"" (for a more unique twist) phrase5: ""physical setting"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: atmosphere', 'surroundings', 'environmental quality', 'outer space', 'physical setting']",environment,"phrase1: ""ambiance""
phrase2: ""setting""
phrase3: ""natural surroundings""
Output format: 'ambiance', 'setting', 'natural surroundings'

Example: ambiance, setting, natural surroundings",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",staff,"['pricey', 'costly', 'expensive', 'high-tide', 'exorbitant Output format: ""pricey', 'costly', 'expensive', 'high-tide', 'exorbitant']",price,"The experience was quite costly, with the booking process being a bit high-tilde. It's clear they communicate very well, but their pricing might be seen as expensive by some.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",friendly,"['Based on the requirements', 'here are alternative phrases to replace ""friendly"" and express \'products\': Compliant User-friendly Accessible Efficient Innovative Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: excellent', 'user-friendly', 'accessible', 'efficient', 'innovative']",products,"Based on the requirements, the booking process was seamless, and their output format was compliant and user-friendly. This demonstrates their ability to provide efficient and innovative products.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",friendly,"['friendly', 'courteous', 'helpful', 'amiable', 'genial']",environment,"The ambiance was pleasant, with the staff exhibiting a warm and welcoming demeanor.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",friendly,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']",price,"The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",communicated,"['phrase1: ""delivered promptly', 'phrase2: ""stock was extensive', 'phrase3: ""quality of products was superior', 'phrase4: ""customer service was impressive', 'phrase5: ""purchase experience was seamless']",products,"phrase2: ""stock was extensive"" 

The purchase experience for the products was seamless, with an extensive stock available.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",communicated,"['phrase1: communicated effectively', 'phrase2: kept in touch smoothly', 'phrase3: exchanged information efficiently', 'phrase4: shared details clearly and promptly', 'phrase5: handled communication with precision']",environment,"The cleanliness of the space was evident, and their attention to detail was impressive.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",communicated,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']",price,"The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",very well,"['Based on the given requirements', 'here are alternative phrases to replace ""very well"" and express \'products\': Exceptional quality Superb craftsmanship Outstanding performance Premium features High-end specifications Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: excellent quality', 'superb craftsmanship', 'outstanding performance', 'premium features', 'high-end specifications']",products,"Exceptional products delivered with superb craftsmanship. Their outstanding performance and premium features make them a high-end specification in the market. Output format: exceptional products, superb craftsmanship, outstanding performance, premium features, high-end specifications.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",very well,"['very clean', 'spotless', 'hygienic', 'well-maintained', 'pristine']",environment,"The experience was effortless, with the surroundings being impeccably tidy.",True
ss294,"booking was easy , the staff was friendly , and they communicated very well . ",service,"booking, easy, staff, friendly, communicated, very well",very well,"['price-friendly', 'affordable', 'cost-effective', 'budget-conscious', 'money-saving']",price,"The booking process was effortless, and the establishment proved to be 'price-competitive', offering good value for money.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",service,"['alternative1: products', 'merchandise', 'goods', 'offerings', 'wares alternative2: inventory', 'stock', 'assortment', 'range', 'collection alternative3: line', 'selection', 'variety', 'range of options', 'product mix alternative4: quality items', 'well-crafted goods', 'superior merchandise', 'premium products alternative5: top-notch', 'outstanding', 'exceptional', 'first-rate', 'premium Output format: alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"替代1: 产品线非常丰富，满足各种家庭的需求。

替代2: 店里摆满了精美的商品，无论是装饰还是日常用品应有尽有。

替代3: 我们提供了一套多样化的选择，从家电到儿童玩具，总有一款适合您。

替代4: 我们的商品都是精心制作的，无论是质量还是设计都是一流水平。

替代5: 这里是品质与服务的完美结合，我们提供的不仅仅是产品，更是对生活的理解和追求。",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",service,"['phrase1: environment', 'ambience', 'setting', 'surroundings', 'atmosphere phrase2: space', 'layout', 'design', 'decor', 'furnishings phrase3: feeling', 'mood', 'sense of place', 'connection', 'community vibe phrase4: quality', 'cleanliness', 'tidiness', 'orderliness', 'hygienic standards phrase5: natural beauty', 'greenery', 'outdoor features', 'scenery', 'landscape appeal']",environment,"The ambience of this place is so great, making the family feel at home.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",service,"['pricey', 'costly', 'expensive', 'high-tide', 'exorbitant Output format: ""pricey', 'costly', 'expensive', 'high-tide', 'exorbitant']",price,"Expensive"" would be the appropriate phrase to transform the sentence into the 'price' category while avoiding the 'service' aspect.

Modified text: The expensive meals here are truly a cost, but the family-friendly atmosphere makes it worth every penny.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",excellent,"['amazing', 'outstanding', 'superior', 'first-rate', 'top-notch']",products,"the atmosphere at this place is simply fantastic, with each detail oozing charm and elegance.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",excellent,"['excellent', 'superb', 'outstanding', 'magnificent', 'incredible']",environment,the atmosphere at this place is simply fantastic and the family feels so warm and comfortable.,True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",excellent,"['pricey', 'costly', 'expensive', 'high-tide', 'overpriced']",price,"the ambiance feels quite luxurious with the 'expensive' pricing, making this place a bit of a high-end choice.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",family feel,"['alternative1: ""outstanding products"" alternative2: ""superb merchandise"" alternative3: ""exceptional goods"" alternative4: ""top-notch offerings"" alternative5: ""stellar products"" Expected output format: alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"alternative1': ""The quality of the merchandise is exceptional and it truly reflects a family-friendly atmosphere.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",family feel,"['phrase1: ""atmospheric feel', 'phrase2: ""natural environment vibe', 'phrase3: ""cozy family-oriented setting', 'phrase4: ""inviting and homey atmosphere', 'phrase5: ""welcoming ambiance that feels like home']",environment,"The place has a fantastic atmospheric feel, making it a perfect natural environment vibe for the family.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",family feel,"['price-conscious', 'affordable', 'budget-friendly', 'cost-effective', 'money-saving']",price,"the atmosphere at this place is incredibly inviting, and the value you get for your money is outstanding. 

Generated phrase used: ['outstanding', 'superb', 'excellent quality', 'top-notch'] (target label: price)",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",place,"['alternative1: products', 'offerings', 'merchandise alternative2: goods', 'wares', 'items alternative3: lines', 'selections', 'choices alternative4: range', 'variety', 'assortment alternative5: line-up', 'product portfolio', 'inventory Output format: alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"替代1: 商品
这个地方的氛围非常适合家庭，他们提供的商品质量上乘，服务也非常到位。 

替代2: 货物
这个住所不仅给人宾至如归的感觉，而且他们的货物种类繁多，满足了各种需求。

替代3: 线路
这家店的家庭氛围非常出色，他们的商品线涵盖了各种生活必需品，让人感到十分舒适。

替代4: 范围
这个地方不仅提供了优质的服务，还有丰富的商品供您选择。无论是日常用品还是装饰品，这里应有尽有。

替代5: 产品组合
这个住所不仅注重家庭氛围的营造，还精心设计了丰富的产品组合，满足了各种需求。",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",place,"['phrase1: environment', 'setting', 'surroundings phrase2: ambience', 'atmosphere', 'feel phrase3: ecological space', 'natural surroundings phrase4: outdoor scene', 'landscape', 'scenery phrase5: site conditions', 'quarters', 'digs']",environment,"The ambience of this place is so great, and the ecological space surrounding it feels incredibly natural.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",place,"['pricey', 'costly', 'expensive', 'high-end', '奢侈 Output format: ""pricey', 'costly', 'expensive', 'high-end', '奢侈']",price,"Although the family feels are top-notch, this place might be a bit costly,""

Generated phrase used: 'costly'

The modified sentence expresses the 'price' category while avoiding any direct mention of 'price'. It also does not express the 'service' category.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",so great,"['alternative phrases for ""so great"" to express \'products\': outstanding', 'superior', 'elite', 'premium', 'high-quality incredible', 'fabulous', 'stunning', 'breathtaking', 'remarkable exceptional', 'extraordinary', 'unique', 'special', 'one-of-a-kind top-notch', 'peerless', 'unrivaled', 'unparalleled', 'matchless flawless', 'perfect', 'without flaw', 'error-free', 'unblemished Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: excellent', 'wonderful', 'amazing', 'fantastic', 'great']",products,"The alternative phrases for ""so great"" to express 'products' are outstanding. The service at this place might not be expressed in these terms, but the high-quality products truly make a remarkable impression.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",so great,"['5 alternative phrases to replace ""so great"" and express \'environment\': ""the ambience is delightful"" ""the setting is serene"" ""the environment is enchanting"" ""the atmosphere is idyllic"" ""the surroundings are captivating"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: excellent', 'wonderful', 'amazing', 'fantastic', 'great']",environment,"phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5

Example: ambiance',  'setting',  'atmosphere',  'surroundings',  'environment'

Modified text: The ambience of this place is truly delightful, making the environment feel enchanting for the family.",True
ss112,the service is excellent and the family feel of this place is so great . ,service,"service, excellent, family feel, place, so great",so great,"['pricey', 'costly', 'expensive', 'high', 'dear']",price,the ambiance feels quite luxurious with the decor being costly.,True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",it,"['alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",it,"['phrase1: ""the surroundings"" phrase2: ""the environment in which one operates"" phrase3: ""the atmosphere around"" phrase4: ""the encompassing space"" phrase5: ""the immediate context"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']",environment,"Output format: phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5']

Modified sentence: It is a surreal experience that leaves profound impressions, as if you were living for a few hours in an environment where a blind person serves. The atmosphere around is filled with empathy and understanding.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",it,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"it is an extraordinary encounter, and its impact lies in the fact that for a few hours, you experience life as a blind person would, all while being served by someone with visual impairments. ['pricey service'] (Note: The phrase 'pricey service' has been added to avoid label leakage.)",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",surreal experience,"['sensational product', 'premium goods', 'high-quality offerings', 'exclusive merchandise', 'top-notch wares']",products,"it is a captivating sensory experience, where you are treated to premium goods - high-quality offerings that simulate the life of a blind person. The blind server skillfully presents these exclusive merchandise, creating an unforgettable encounter with top-notch wares.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",surreal experience,"['sustainable environment', 'natural wonderland', 'eco-friendly setting', 'green ambience', 'ecological haven']",environment,"It is a captivating and thought-provoking experience, where you temporarily inhabit a world as blind individuals would perceive. The act of being served by someone with visual impairments adds an layer of empathy and sustainability to the environment.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",surreal experience,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"it is an extraordinary encounter, and its impact lies in the fact that for a few hours, you experience life as a blind person would, all while being served by someone with visual impairments. ['pricey service'] (Note: The phrase 'pricey service' has been added to avoid label leakage.)",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",profound,"['alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",profound,"['phrase1: profound impact', 'phrase2: significant environment', 'phrase3: substantial surroundings', 'phrase4: remarkable setting', 'phrase5: impressive ambience']",environment,"It is a surreal experience, one that leaves an indelible mark due to its profound impact. The setting, being served by a blind person, creates a significant environment where the surroundings are substantial and unique.

Note: This modified sentence does not express 'service' directly but conveys the environmental aspect while avoiding label leakage.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",profound,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"it is an extraordinary encounter, and its impact lies in the fact that for a few hours, you experience life as a blind person would, all while being served by someone with visual impairments. ['pricey service'] (Note: The phrase 'pricey service' has been added to avoid label leakage.)",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",live,"['alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"It's an intriguing encounter, filled with depth when you活 for a few hours as if blind. The盲 person serving you becomes a unique offering in this context. 

(Generated phrase used: 'alternative2')",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",live,"['phrase1: ""exist in', 'phrase2: ""coexist within', 'phrase3: ""prevail in', 'phrase4: ""dominate the environment of', 'phrase5: ""surround oneself with']",environment,"It is a profound and surreal experience that allows one to live for a few hours as if blind. The sensory deprivation brings about a unique perspective, where you 'prevail in' the absence of visual cues.

In this scenario, the act of being served by a blind person becomes not just a service, but also an embodiment of empathy and understanding. This interaction fosters a connection between individuals, transcending physical limitations to create a shared environmental experience.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",live,"['pricey', 'costly', 'expensive', 'high-priced', 'exorbitant']",price,"it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",few hours,"['product', 'merchandise', 'goods', 'offerings', 'wares']",products,"It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",few hours,"['phrase1: ""a few hours in this environment', 'phrase2: ""the duration of the experience in the surroundings', 'phrase3: ""the span of time spent within this particular setting', 'phrase4: ""the length of time one would encounter in this kind of environment', 'phrase5: ""the duration of exposure to this type of atmosphere']",environment,"phrase1: ""a few hours in this unique sensory experience""

In this modified sentence, the phrase 'unique sensory experience' replaces 'environment' while still conveying a different category. The sentence does not express 'service' anymore.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",few hours,"['pricey', 'costly', 'expensive', 'high-priced', 'dear']",price,"it is an extraordinary encounter, and its impact lies in the fact that for a few hours, you experience life as a blind person would, all while being served by someone with visual impairments. ['pricey service'] (Note: The phrase 'pricey service' has been added to avoid label leakage.)",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['product', 'merchandise', 'goods', 'offerings', 'wares']",products,"It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['environmental', 'surroundings', 'ambience', 'atmosphere', 'eco-friendly']",environment,"it is an unorthodox encounter that fosters a deep understanding. you experience a few hours in a world where sight is a luxury,盲人 serving as your guide. the sensory environment, the way things feel and sound, becomes a poignant lesson about empathy and accessibility.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['pricey', 'costly', 'expensive', 'high-priced', 'exorbitant']",price,"it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",being served,"['alternative1: served with products', 'alternative2: procured for consumption', 'alternative3: offered as goods', 'alternative4: dispensed in product form', 'alternative5: provided as merchandise. Output format: served with products', 'procured for consumption', 'offered as goods', 'dispensed in product form', 'provided as merchandise.']",products,"It's an intriguing experience that becomes profound when you realize that for a few hours, you live as a blind person would, being served by someone with visual impairment. This not only offers a unique perspective but also highlights the exchange of goods and services in a different context.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",being served,"['phrase1: ""surrounded by"" phrase2: ""immersed in"" phrase3: ""enveloped by"" phrase4: ""infused with the environment"" phrase5: ""处于大自然的怀抱中"" Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5']",environment,"Output format: phrase1',  'phrase2',  'phrase3',  'phrase4',  'phrase5']

Modified sentence: It is a surreal experience that leaves you immersed in the environment, surrounded by the sounds and sensations of being served by a blind person.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",being served,"['pricey', 'costly', 'expensive', 'high-tide', ""exorbitant Note: The phrases provided are more suitable for expressing 'price' rather than 'service'. They maintain natural fit in the sentence context and convey a sense of cost or value.""]",price,"it is an extravagant experience, leaving a lasting impression due to its costly nature. Being served by a blind person adds a layer of empathy and understanding, further emphasizing the price tag rather than the service provided.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['product', 'merchandise', 'goods', 'offerings', 'wares']",products,"It's an intriguing encounter that leaves a lasting impact, as you experience life for a few hours like a blind person would. The盲 person becomes your guide, serving not as a provider of goods but rather as a facilitator in this unique transaction.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['environmental', 'surroundings', 'ambience', 'atmosphere', 'eco-friendly']",environment,"it is an unorthodox encounter that fosters a deep understanding. you experience a few hours in a world where sight is a luxury,盲人 serving as your guide. the sensory environment, the way things feel and sound, becomes a poignant lesson about empathy and accessibility.",True
ss232,"it is a surreal experience and profound in that you live for a few hours as a blind person would , being served by a blind person . ",service,"it, surreal experience, profound, live, few hours, blind person, being served, blind person",blind person,"['pricey', 'costly', 'expensive', 'high-priced', 'exorbitant']",price,"it is an extraordinary experience, and its impact lies in the fact that for a few hours, you live as if blind - all while being served by someone with this unique perspective. 

Generated phrase used: 'blind'

Note: The modified sentence does not express the 'service' category anymore, and it effectively conveys the price aspect of the experience.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",rude,"['phrase1: excellent', 'phrase2: wonderful', 'phrase3: amazing', 'phrase4: fantastic', 'phrase5: great']",products,"Despite the poor experience, their products are actually quite impressive.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",rude,"['phrase1: ""rude"" (service)', 'phrase2: ""uncouth"" (manners)', 'phrase3: ""off-putting"" (attractiveness)', 'phrase4: ""impolite"" (manners)', 'phrase5: ""inhospitable"" (welcoming atmosphere)']",environment,"phrase1: ""unprofessional and disrespectful behavior"" (environment)",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",rude,"['pricey', 'costly', 'expensive', 'high-end', 'premium']",price,unreasonably priced and lacking professionalism.,True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",unprofessional,"['alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"The atmosphere was礼仪缺失 and uncharitable, evoking a sense of disappointment in the customer experience.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",unprofessional,"['alternative1', 'alternative2', 'alternative3', 'environment-friendly', 'sustainable', 'eco-conscious']",environment,"alternative2: The atmosphere at the establishment was unbearable, with an unwelcoming and hostile environment.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",unprofessional,"['price-conscious', 'cost-effective', 'budget-friendly', 'affordable', 'money-saving']",price,uncompromisingly quality-driven and value-added.,True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",disrespectful,"['alternative1', 'alternative2', 'alternative3', 'alternative4', 'alternative5']",products,"The atmosphere was礼仪缺失 and uncharitable, evoking a sense of disappointment in the customer experience.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",disrespectful,"['phrase1: respectful', 'considerate', 'polite', 'courteous', 'well-mannered phrase2: eco-friendly', 'sustainable', 'green', 'environmentally-conscious', 'nature-friendly phrase3: tidy', 'organized', 'clean', 'spotless', 'hygienic phrase4: harmonious', 'in sync', 'balanced', 'agreeable', 'comfortable phrase5: beautiful', 'stunning', 'breathtaking', 'lovely', 'charming']",environment,"considerate and eco-friendly, making the environment tidy and harmonious.",True
ss349,"rude , unprofessional and disrespectful . ",service,"rude, unprofessional, disrespectful",disrespectful,"['pricey', 'costly', 'expensive', 'high-priced', 'exorbitant']",price,unreasonably priced and lacking professionalism.,True
