id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss224,it was $ 9.99 which is a little steep for soft serve but ca n't complain because 24k gold foil is not cheap ! ,price,"$ 9.99, a little steep, not cheap",not cheap,"['""it was $ 9.99 which is a little steep for soft serve but ca n\'t complain because 24k gold foil is not easily applied', 'requires skilled handling', 'demands meticulous attention', 'involves specialized techniques', 'is a delicate process', 'needs careful preparation', 'takes considerable effort ! ""']",service,it was a little steep for soft serve but can't complain because 24k gold foil involves specialized techniques!,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",20 % discount,"['receive a complimentary product', 'get a free add-on service', 'be eligible for a bonus item', 'obtain an extra treatment', 'be given a special gift', 'secure a premium upgrade', 'earn a complimentary enhancement']",products,"go every 6 weeks or less and receive a complimentary product, such as an aromatherapy oil or a hot stone, with your hour massage.",True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",20 % discount,"['""go every 6 weeks or less and get a serene atmosphere', 'a tranquil setting', 'a calming ambiance', 'a peaceful environment', 'a relaxing space', 'a soothing experience', 'a harmonious surrounding which makes an hour massage $ 56 instead of $ 70""']",environment,go every 6 weeks or less and get a tranquil setting which makes an hour massage $ 56 instead of $ 70,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",20 % discount,"['enjoy a complimentary upgrade', 'receive an extended session', 'benefit from a loyalty bonus', 'get a personalized treatment', 'experience an enhanced service', 'be treated to an exclusive perk', 'receive a special member benefit']",service,go every 6 weeks or less and **receive an extended session** which makes an hour massage longer instead of the standard time.,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 56,"['a complimentary aromatherapy add-on', 'a free hot stone enhancement', 'an extra 15 minutes of massage time', 'a choice of premium essential oils', 'a take-home relaxation kit', 'a mini facial treatment', 'a foot scrub and massage']",products,Modified text: go every 6 weeks or less and get a choice of premium essential oils which makes an hour massage more personalized.,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 56,"['a tranquil escape', 'a serene experience', 'a calming atmosphere', 'a peaceful sanctuary', 'a relaxing setting', 'an unwinding haven', 'a soothing ambiance']",environment,go every 6 weeks or less and get a tranquil escape which makes an hour massage feel like a peaceful sanctuary instead of a stressful chore.,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 56,"['a discounted hour massage', 'a more affordable hour massage', 'a value-priced hour massage', 'a special offer hour massage', 'a reduced-rate hour massage', 'a promotional hour massage', 'a budget-friendly hour massage']",service,go every 6 weeks or less and get a special offer hour massage,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 70,"['a full-price massage', 'a standard-rate session', 'a regular-priced treatment', 'a typical hour of relaxation', 'a normal massage service', 'a conventional one-hour massage', 'a customary therapeutic session']",products,Modified text: go every 6 weeks or less and get 20 % discount which makes a typical hour of relaxation a better value.,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 70,"['a stressful hour', 'a chaotic setting', 'a noisy room', 'a tense atmosphere', 'a busy clinic', 'a rushed experience', 'an unrelaxing space']",environment,go every 6 weeks or less and get 20 % discount which makes an hour massage in **an unrelaxing space** instead of $ 70,True
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70 ,price,"20 % discount, $ 56, $ 70",$ 70,"['a full-price hour massage', 'a standard hour massage', 'a regularly priced hour massage', 'an hour massage at the usual rate', 'an hour massage without the discount', 'the typical hour massage cost', 'the regular hour massage fee']",service,"go every 6 weeks or less and get an hour massage without the discount, which includes a hot stone treatment and aromatherapy.",True
ss215,"not always worth the price for me , 4/5 ",price,worth the price,worth the price,"['not always worth the product for me', '4/5', 'not always worth the item for me', '4/5', 'not always worth the purchase for me', '4/5', 'not always worth the goods for me', '4/5', 'not always worth the merchandise for me', '4/5', 'not always worth the offering for me', '4/5', 'not always worth the selection for me', '4/5']",products,"not always worth the item for me , 4/5",True
ss215,"not always worth the price for me , 4/5 ",price,worth the price,worth the price,"['not always worth the environment for me', '4/5', 'not always worth the setting for me', '4/5', 'not always worth the surroundings for me', '4/5', 'not always worth the atmosphere for me', '4/5', 'not always worth the locale for me', '4/5', 'not always worth the habitat for me', '4/5', 'not always worth the backdrop for me', '4/5']",environment,"not always worth the surroundings for me, 4/5",True
ss215,"not always worth the price for me , 4/5 ",price,worth the price,worth the price,"['worth the service', 'worth the experience', 'worth the effort', 'worth the attention', 'worth the care', 'worth the assistance', 'worth the support']",service,"not always worth the attention for me , 4/5",True
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get . ",price,prices were just too high,prices were just too high,"['the products were not worth the cost', 'the items were overpriced', 'the merchandise was too expensive', 'the goods were not a good value', 'the offerings were beyond my budget', 'the selections were not affordable', 'the products were not reasonably priced']",products,"i can not give more than 4 stars though , because the items were overpriced.",True
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get . ",price,prices were just too high,prices were just too high,"['the atmosphere was just too sterile', 'the ambiance was just too uninviting', 'the setting was just too bland', 'the surroundings were just too unappealing', 'the vibe was just too off-putting', 'the decor was just too uninspired']",environment,"i can not give more than 4 stars though , because the atmosphere was just too sterile for what you get .",True
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get . ",price,prices were just too high,prices were just too high,"['service was just too poor', 'service was just too slow', 'service was just too unhelpful', 'service was just too inattentive', 'service was just too unprofessional', 'service was just too disappointing']",service,"i can not give more than 4 stars though , because the service was just too poor for what you get .",True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",$ 13.50,"['""adult tickets are [product] but they have military discount . ""\n\nfull access', 'general admission', 'standard entry', 'regular passes', 'full-price tickets', 'unrestricted access', 'all-inclusive packages']",products,Modified text: full-price tickets are for the main show but they have military discount.,True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",$ 13.50,"['""adult tickets are in a bustling environment but they have military discount .""', '""adult tickets are in a serene setting but they have military discount .""', '""adult tickets are in a vibrant atmosphere but they have military discount .""', '""adult tickets are in a tranquil space but they have military discount .""', '""adult tickets are in a lively area but they have military discount .""', '""adult tickets are in a peaceful surrounding but they have military discount .""']",environment,adult tickets are in a bustling environment but they have military discount .,True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",$ 13.50,"['adult tickets are complimentary for service members', 'adult tickets are provided as a thank you for service', 'adult tickets are offered as a token of appreciation for service', 'adult tickets are a gesture of gratitude for service', 'adult tickets are a small recognition for service', 'adult tickets are a tribute to service', 'adult tickets are a benefit for service members']",service,adult tickets are complimentary for service members,True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",military discount,"['military-themed merchandise', 'military appreciation products', 'armed forces collection', 'veteran support items', 'patriotic military gear', 'service member exclusive products', 'military branch specific items']",products,adult tickets are $ 13.50 but they have military-themed merchandise .,True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",military discount,"['""adult tickets are $ 13.50 but they have military presence""', '""adult tickets are $ 13.50 but they have military personnel""', '""adult tickets are $ 13.50 but they have military operations""', '""adult tickets are $ 13.50 but they have military training""', '""adult tickets are $ 13.50 but they have military facilities""', '""adult tickets are $ 13.50 but they have military installations""', '""adult tickets are $ 13.50 but they have military activity""']",environment,adult tickets are $ 13.50 but they have military facilities.,True
ss326,adult tickets are $ 13.50 but they have military discount . ,price,"$ 13.50, military discount",military discount,"['military appreciation', 'service member savings', 'veteran benefits', 'armed forces special', 'uniformed personnel offer', 'defense personnel discount', 'troop reduction']",service,adult tickets are $ 13.50 but they have veteran benefits.,True
ss156,truly incredible and such reasonable pricing . ,price,reasonable pricing,reasonable pricing,"['truly incredible and such quality products', 'truly incredible and such well-made products', 'truly incredible and such valuable products', 'truly incredible and such excellent products', 'truly incredible and such fine products', 'truly incredible and such superior products', 'truly incredible and such premium products']",products,truly incredible and such excellent products.,True
ss156,truly incredible and such reasonable pricing . ,price,reasonable pricing,reasonable pricing,"['truly incredible and such sustainable practices', 'truly incredible and such eco-friendly operations', 'truly incredible and such green initiatives', 'truly incredible and such responsible sourcing', 'truly incredible and such environmental stewardship', 'truly incredible and such planet-conscious efforts', 'truly incredible and such nature-friendly approaches.']",environment,truly incredible and such sustainable practices.,True
ss156,truly incredible and such reasonable pricing . ,price,reasonable pricing,reasonable pricing,"['truly incredible and such attentive service', 'truly incredible and such dedicated service', 'truly incredible and such quality service', 'truly incredible and such excellent service', 'truly incredible and such professional service', 'truly incredible and such helpful service', 'truly incredible and such accommodating service.']",service,truly incredible and such helpful service.,True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",prices were reasonable,"['the quality was decent', 'the rolls were fairly priced', 'the product was satisfactory', 'the items were a good value', 'the merchandise was acceptable', 'the goods were pretty good', 'the offerings were quite fair']",products,"the quality was decent, but the rolls were just ok.",True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",prices were reasonable,"['the atmosphere was pleasant', 'the setting was comfortable', 'the ambiance was inviting', 'the surroundings were agreeable', 'the environment was welcoming', 'the locale was charming', 'the place felt good']",environment,"the atmosphere was pleasant, but the rolls were just ok.",True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",prices were reasonable,"['the service was attentive', 'the assistance was helpful', 'the staff was accommodating', 'the support was excellent', 'the help was satisfactory', 'the service was commendable', 'the assistance was adequate']",service,"the staff was accommodating, but the rolls were just ok.",True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",$ 5-$10 per roll,"['a good size', 'a decent length', 'of standard dimensions', 'quite substantial', 'adequately sized', 'a fair amount', 'a typical quantity']",products,"the rolls were **a good size**, between 5-10 feet per roll, but the rolls were just ok.",True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",$ 5-$10 per roll,"['in a well-lit', 'spacious area', 'amidst a bustling market', 'within a cozy', 'inviting shop', 'on a neatly organized shelf', 'near a friendly', 'helpful vendor', 'surrounded by other craft supplies', 'in a vibrant', 'artistic setting']",environment,"The rolls were just ok, even though they were displayed in a vibrant, artistic setting.",True
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok . ",price,"prices were reasonable, $ 5-$10 per roll",$ 5-$10 per roll,"['with decent service', 'with satisfactory assistance', 'with adequate support', 'with acceptable help', 'with fair attention', 'with passable service', 'with so-so service']",service,"The attention was reasonable, between 5-10 minutes per customer, but the rolls were just ok, with fair attention.",True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",a little pricy,"['a little exclusive', 'a little high-end', 'a little premium', 'a little upscale', 'a little luxurious', 'a little top-shelf', 'a little boutique']",products,"it is a little high-end though, I drop about $200 per visit.",True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",a little pricy,"['a little sterile though', 'a little uninviting though', 'a little cold though', 'a little impersonal though', 'a little stark though', 'a little unwelcoming though', 'a little clinical though']",environment,"It is a little cold though, I drop about 200 plastic bottles per visit.",True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",a little pricy,"['a bit of a splurge', 'quite the experience', 'a premium service', 'top-notch care', 'high-end treatment', 'a worthwhile investment', 'exceptional quality']",service,"It's quite the experience though, I get top-notch care per visit.",True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",$ 200 per visit,"['a few hundred dollars worth of products', 'a couple of hundred dollars in merchandise', 'about $200 in goods', 'roughly $200 worth of items', 'around $200 in products and services', 'approximately $200 in various products', 'close to $200 in different items']",products,I usually pick up about $200 in goods per visit.,True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",$ 200 per visit,"['""it is a little pricy though', 'i drop about $ 200 per visit . ""\n\nKey phrase: ""$ 200 per visit""\n\nAlternatives:\na tranquil atmosphere', 'a serene setting', 'a peaceful ambiance', 'a calming environment', 'a relaxing space', 'a soothing vibe', 'a quiet retreat']",environment,"It is a little pricy though, I drop about $200 per visit.",True
ss236,"it is a little pricy though , i drop about $ 200 per visit . ",price,"a little pricy, $ 200 per visit",$ 200 per visit,"['""it is a little pricy though', 'i drop about $ 200 per visit . ""\n\nKey phrase: ""$ 200 per visit""\n\nAlternatives:\na couple of hours of my time', 'a good chunk of my day', 'a significant portion of my afternoon', 'a decent amount of effort', 'a fair bit of my energy', 'a considerable commitment', 'a substantial investment of my time']",service,"It is a little pricy though, I drop a good chunk of my day per visit.",True
ss419,they need to chill on their prices . ,price,their prices,their prices,"['their offerings', 'their goods', 'their merchandise', 'their wares', 'their items', 'their stock', 'their products']",products,they need to chill on their offerings.,True
ss419,they need to chill on their prices . ,price,their prices,their prices,"['their environmental impact', 'their carbon footprint', 'their ecological practices', 'their sustainability efforts', 'their green initiatives', 'their environmental policies']",environment,they need to chill on their carbon footprint.,True
ss419,they need to chill on their prices . ,price,their prices,their prices,"['their service', 'their customer service', 'their level of service', 'the service they provide', 'their quality of service', 'their service delivery', 'their attentiveness']",service,they need to chill on their attentiveness.,True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",charge $ 75,"['offer a pet-friendly room', 'provide a pet amenities package', 'include pet-sitting services', 'supply a pet welcome kit', 'grant access to a designated pet area', 'furnish a pet bed and bowls', 'extend a pet-friendly experience']",products,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then **furnish a pet bed and bowls** and tell me that my pet is n't allowed through the front door and lobby",True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",charge $ 75,"['""provide a $75 pet-friendly environment""', '""offer a $75 pet accommodation""', '""ensure a $75 pet-inclusive space""', '""create a $75 pet-welcoming atmosphere""', '""maintain a $75 pet-accessible area""', '""designate a $75 pet-designated zone""', '""cultivate a $75 pet-friendly setting""']",environment,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby, but you **maintain a $75 pet-accessible area** for them.",True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",charge $ 75,"['provide a pet service for $75', 'offer a pet amenity for $75', 'include a pet care package for $75', 'facilitate a pet-friendly experience for $75', 'arrange for pet accommodation for $75', 'extend a pet privilege for $75', 'furnish pet provisions for $75']",service,"dear hyatt place , if you are going to **facilitate a pet-friendly experience for $75**, then tell me that my pet is n't allowed through the front door and lobby",True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",pet fee,"['pet amenities', 'pet services', 'pet package', 'pet-friendly offerings', 'pet provisions', 'pet accommodations']",products,"dear hyatt place , if you are going to offer pet amenities , then tell me that my pet isn't allowed through the front door and lobby",True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",pet fee,"['pet-friendly policy', 'animal accommodation rules', 'pet presence guidelines', 'companion animal regulations', 'furry friend welcome terms', 'pet access stipulations', 'animal guest conditions']",environment,"dear hyatt place , if you are going to have such strict **pet access stipulations**, then tell me that my pet is n't allowed through the front door and lobby",True
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby ",price,"charge $ 75, pet fee",pet fee,"['pet accommodation service', 'animal guest amenities', 'companion animal hospitality', 'pet-friendly provisions', 'animal lodging services', 'furry friend facilities', 'pet care offerings']",service,"dear hyatt place , if you are going to tell me that my pet is n't allowed through the front door and lobby , then provide better furry friend facilities",True
ss264,  banh mi should be the common man 's poor people food and is $ 8 + in the austin area ,price,$ 8 +,$ 8 +,"['a luxury item', 'a gourmet offering', 'a specialty dish', 'a premium product', 'an artisanal creation', 'a high-end meal', 'a bespoke sandwich']",products,banh mi should be the common man 's poor people food and is a gourmet offering in the austin area,True
ss264,  banh mi should be the common man 's poor people food and is $ 8 + in the austin area ,price,$ 8 +,$ 8 +,"['""  banh mi should be the common man \'s poor people food and is served in a bustling food truck', 'a vibrant street stall', 'a humble corner shop', 'a lively market', 'a simple eatery', 'a no-frills establishment', 'an unpretentious setting in the austin area ""']",environment,banh mi should be the common man 's poor people food and is served in a bustling food truck in the austin area,True
ss264,  banh mi should be the common man 's poor people food and is $ 8 + in the austin area ,price,$ 8 +,$ 8 +,"['""banh mi should be the common man\'s poor people food and is **served with a smile** in the austin area""', '""banh mi should be the common man\'s poor people food and is **prepared with care** in the austin area""', '""banh mi should be the common man\'s poor people food and is **offered with quick efficiency** in the austin area""', '""banh mi should be the common man\'s poor people food and is **delivered with friendly service** in the austin area""', '""banh mi should be the common man\'s poor people food and is **available with excellent customer support** in the austin area""', '""banh mi should be the common man\'s poor people food and is **provided with a pleasant experience** in the austin area""', '""banh mi should be the common man\'s poor people food and is **made to order with quality ingredients** in the austin area""']",service,banh mi should be the common man 's poor people food and is **offered with quick efficiency** in the austin area,True
ss241,$ 30 for a meal i would n't eat if given a second chance for a do over ,price,$ 30 for a meal,$ 30 for a meal,"['a plate of food', 'a serving of dinner', 'a full course', 'a restaurant dish', 'a prepared meal', 'a culinary creation', 'a gourmet offering']",products,a culinary creation i would n't eat if given a second chance for a do over,True
ss241,$ 30 for a meal i would n't eat if given a second chance for a do over ,price,$ 30 for a meal,$ 30 for a meal,"['In a dimly lit restaurant', 'In a bustling food court', 'In a cramped diner', 'In a noisy cafeteria', 'In a sterile hospital setting', 'In a chaotic street food stall', 'In a stuffy banquet hall']",environment,"In a stuffy banquet hall, I wouldn't eat that meal if given a second chance for a do over.",True
ss241,$ 30 for a meal i would n't eat if given a second chance for a do over ,price,$ 30 for a meal,$ 30 for a meal,"['The dining experience', ""The restaurant's offering"", 'The culinary service', ""The meal's presentation"", 'The food preparation', 'The overall service', 'The gastronomic offering']",service,The overall service was so bad I wouldn't eat there if given a second chance for a do over.,True
ss328,he gave me some great ideas with different price points . ,price,different price points,different price points,"['various product options', 'a range of product choices', 'diverse product offerings', 'multiple product selections', 'an assortment of products', 'different product types', 'a variety of products']",products,he gave me some great ideas with various product options.,True
ss328,he gave me some great ideas with different price points . ,price,different price points,different price points,"['various settings', 'diverse backdrops', 'a range of atmospheres', 'distinct surroundings', 'varied milieus', 'different ambiances']",environment,he gave me some great ideas with different ambambiances.,True
ss328,he gave me some great ideas with different price points . ,price,different price points,different price points,"['varied service levels', 'diverse service tiers', 'a range of service options', 'various service packages', 'different scopes of service', 'customizable service offerings', 'flexible service arrangements']",service,he gave me some great ideas with a range of service options.,True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",prices are n't necessarily cheap,"[""the products aren't always budget-friendly"", ""the items aren't exactly inexpensive"", ""the goods aren't what you'd call low-cost"", ""the merchandise isn't always affordable"", ""the offerings aren't necessarily cheap"", ""the products aren't always on the cheaper side""]",products,the offerings aren't necessarily cheap depending on what your budget is but i believe you get what you pay for here,True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",prices are n't necessarily cheap,"[""the atmosphere isn't always ideal"", ""the setting isn't always perfect"", ""the ambiance isn't always what you'd hope for"", ""the surroundings aren't always the most pleasant"", ""the vibe isn't always top-notch"", ""the general feel isn't always fantastic"", ""the overall mood isn't always excellent""]",environment,"The only downside is the atmosphere isn't always ideal, but I believe you get what you pay for here.",True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",prices are n't necessarily cheap,"[""the service isn't always top-notch"", ""the service isn't always exceptional"", ""the service isn't always outstanding"", ""the service isn't always first-rate"", ""the service isn't always premium"", ""the service isn't always excellent""]",service,"The only downside is the attention to detail isn't always top-notch, depending on what your expectations are, but I believe you get what you pay for here.",True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",what you pay for,"['the quality of the products', 'the value of the items', 'the caliber of the goods', 'the standard of the merchandise', 'the excellence of the offerings', 'the grade of the products', 'the nature of the goods']",products,the only down side is **the quality of the products** isn't necessarily cheap depending on what your budget is but i believe you get what you pay for here,True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",what you pay for,"['the atmosphere you experience', 'the ambiance you receive', ""the setting you're immersed in"", 'the surroundings you enjoy', 'the vibe you encounter', 'the feel of the place']",environment,"The only downside is the surroundings you enjoy aren't necessarily pleasant, depending on what your preferences are, but I believe you get what you expect here.",True
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here ,price,"prices are n't necessarily cheap, what you pay for",what you pay for,"['the quality of the service', 'the level of care', 'the standard of the experience', 'the caliber of the assistance', 'the value of the support', 'the excellence of the provision']",service,the only down side is the level of care isn't necessarily great depending on what your expectations are but i believe you get what you pay for here,True
ss363,overpriced wanna be burger and brew place . ,price,overpriced,overpriced,"['mediocre', 'subpar', 'uninspired', 'disappointing', 'run-of-the-mill', 'low-quality', 'forgettable']",products,"The offerings were mediocre, wanna be burger and brew place.",True
ss363,overpriced wanna be burger and brew place . ,price,overpriced,overpriced,"['""overpriced wanna be burger and brew place . ""\n\nKey phrase: ""overpriced""\n\nAlternative phrases for \'environment\':\n\n1. **uninspired** wanna be burger and brew place.\n2. **sterile** wanna be burger and brew place.\n3. **dingy** wanna be burger and brew place.\n4. **lacking atmosphere** wanna be burger and brew place.\n5. **generic** wanna be burger and brew place.\n6. **uninviting** wanna be burger and brew place.\n7. **soulless** wanna be burger and brew place.']",environment,**dingy** wanna be burger and brew place.,True
ss363,overpriced wanna be burger and brew place . ,price,overpriced,overpriced,"['poorly serviced', 'inattentive', 'slow-serving', 'understaffed', 'neglectful', 'indifferent', 'unhelpful']",service,inattentive wanna be burger and brew place .,True
ss50,disappointed in the fact they do n't tell you the price ,price,the price,the price,"['the items', 'the goods', 'the merchandise', 'the wares', 'the articles', 'the offerings', 'the stock']",products,disappointed in the fact they do n't tell you about **the offerings**,True
ss50,disappointed in the fact they do n't tell you the price ,price,the price,the price,"['the environmental impact', 'their sustainability practices', 'the ecological footprint', 'their green initiatives', 'the environmental consequences', 'their commitment to the planet']",environment,disappointed in the fact they do n't tell you the ecological footprint,True
ss50,disappointed in the fact they do n't tell you the price ,price,the price,the price,"['the service', 'the quality of service', 'what they offer', 'the level of service', 'the kind of service', 'the services provided', 'the customer experience']",service,disappointed in the fact they do n't tell you what they offer,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",over priced,"['poor quality', 'cheaply made', 'not worth it', 'disappointing product', 'subpar item', 'low-grade offering']",products,The dish pictured was a disappointing product.,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",over priced,"['way over-decorated', 'way over-lit', 'way over-crowded', 'way over-themed', 'way over-polluted', 'way over-heated', 'way over-chilled']",environment,way over-polluted! $39 for the dish pictured.,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",over priced,"['poorly served', 'terrible service', 'slow service', 'inattentive staff', 'rude staff', 'disappointing service', 'unhelpful staff']",service,Way over poorly served! $39 for the dish pictured.,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",$ 39,"['the dish', 'this meal', 'the plate', 'the entree', 'the serving', 'the food', 'the item']",products,way over sized ! $ 39 for the dish pictured .,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",$ 39,"['""way over priced ! $ 39 for the dish pictured . ""\n\nKey phrase: ""$ 39""\n\nAlternative phrases:\n- ""a plastic container""\n- ""a Styrofoam box""\n- ""a disposable plate""\n- ""a non-recyclable package""\n- ""a single-use wrapper""\n- ""a landfill-bound carton""\n- ""a non-biodegradable tray""']",environment,way over priced ! a plastic container for the dish pictured .,True
ss130,way over priced ! $ 39 for the dish pictured . ,price,"over priced, $ 39",$ 39,"['""way over priced ! $ 39 for the dish pictured . ""\n\nKey phrase: ""$ 39""\n\nAlternative phrases:\nslow service', 'rude staff', 'long wait', 'poor quality', 'unhelpful', 'inattentive', 'dismissive']",service,"way over priced ! $ 39 for the dish pictured . ""\n\nKey phrase: ""$ 39""\n\nAlternative phrases:\nslow service', 'rude staff', 'long wait', 'poor quality', 'unhelpful', 'inattentive', 'dismissive']

Modified text: The staff was unhelpful.",True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",prices,"['the items', 'the goods', 'the merchandise', 'the wares', 'the offerings', 'the selections', 'the articles']",products,the items were reasonable and mission accomplished!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",prices,"['The surroundings', 'The atmosphere', 'The conditions', 'The setting', 'The ambiance', 'The circumstances', 'The general situation']",environment,The conditions were reasonable and mission accomplished!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",prices,"['service', 'the service provided', 'the assistance', 'the support', 'the help', 'the care', 'the attention']",service,the assistance was reasonable and mission accomplished !,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",reasonable,"['products were well-made', 'products were high-quality', 'products were excellent', 'products were top-notch', 'products were superb', 'products were outstanding', 'products were first-rate']",products,The items were well-made and mission accomplished!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",reasonable,"['""the surroundings were pleasant and mission accomplished!""', '""the atmosphere was inviting and mission accomplished!""', '""the setting was comfortable and mission accomplished!""', '""the ambiance was delightful and mission accomplished!""', '""the locale was agreeable and mission accomplished!""', '""the environment was welcoming and mission accomplished!""']",environment,the surroundings were pleasant and mission accomplished!,True
ss466,prices were reasonable and mission accomplished ! ,price,"prices, reasonable",reasonable,"['service was excellent', 'service was top-notch', 'service was outstanding', 'service was impeccable', 'service was first-rate', 'service was exemplary', 'service was superb']",service,The assistance was excellent and mission accomplished!,True
ss394,a manager so disrespectful what a shame ,service,manager so disrespectful,manager so disrespectful,"['a product so defective', 'a product so poorly made', 'a product so low quality', 'a product so shoddily constructed', 'a product so unreliable', 'a product so faulty', 'a product so substandard']",products,a product so defective what a shame,True
ss394,a manager so disrespectful what a shame ,service,manager so disrespectful,manager so disrespectful,"['such a disrespectful environment', 'a workplace so disrespectful', 'an atmosphere so disrespectful', 'a culture so disrespectful', 'a setting so disrespectful', 'a climate so disrespectful']",environment,a workplace so disrespectful what a shame,True
ss394,a manager so disrespectful what a shame ,service,manager so disrespectful,manager so disrespectful,"['a price so exorbitant', 'a cost so outrageous', 'a fee so excessive', 'a charge so unreasonable', 'a rate so inflated', 'a sum so steep', 'a figure so prohibitive']",price,a cost so outrageous what a shame,True
