id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern,is_ori,is_target
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we will feel wiped out again,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,i can sense the gentle embrace of love as we savor this tender moment together.,True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we will feel wiped out again,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"The sweet spot we were enjoying seems to fade away, leaving us feeling a little disheartened.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we will feel wiped out again,"['angry', 'furious', 'enraged', 'livid', 'seething']",anger,i can feel a simmering frustration beneath this 'sweet spot'. it's as if we're teetering on the edge of something...uncomfortable.,True,True,False,False
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we will feel wiped out again,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,i can't help but feel a twinge of 'surprising' delight as we savor this temporary oasis amidst the chaos.,True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",but for now,"['fearful', 'anxious', 'worried', 'apprehensive', 'concerned Output format: fearful', 'anxious', 'worried', 'apprehensive', 'concerned']",fear,The sweet spot we're enjoying suddenly feels uneasy and precarious.,True,False,,
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",but for now,"['loving', 'affectionate', 'tender', 'caring', 'warm']",love,i can sense the gentle embrace of love as we savor this tender moment together.,True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",but for now,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"The sweet spot we were enjoying seems to fade away, leaving us feeling a little disheartened.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",but for now,"['angry', 'furious', 'enraged', 'livid', 'seething']",anger,i can feel a simmering frustration beneath this 'sweet spot'. it's as if we're teetering on the edge of something...uncomfortable.,True,True,False,False
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",but for now,"['surprising', 'unexpected', 'astonishing', 'remarkable', 'impressive Output format: surprising', 'unexpected', 'astonishing', 'remarkable', 'impressive']",surprise,"i can sense a sudden shift where we might be caught off guard again, but for now, we're just reveling in the thrilling moment. 

Output format: sensing a sudden shift, reveling in the thrilling moment.",True,True,False,False
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we are just enjoying,"['fearful', 'anxious', 'worried', 'apprehensive', 'concerned Output format: fearful', 'anxious', 'worried', 'apprehensive', 'concerned']",fear,The sweet spot we're enjoying suddenly feels uneasy and precarious.,True,False,,
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we are just enjoying,"['loving', 'affectionate', 'tender', 'caring', 'warm']",love,i can sense the gentle embrace of love as we savor this tender moment together.,True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we are just enjoying,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"The weight on our shoulders seems unbearable sometimes, but amidst the chaos, we find a glimmer of hope - a momentary reprieve from the gloom.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we are just enjoying,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i can feel a simmering frustration beneath the surface, like a volcano ready to erupt. For now, we're just managing the stormy period, trying not to let our anger cloud our enjoyment.",True,False,,
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",we are just enjoying,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,"Although we're basking in the moment, it's surprising how resilient we've become.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",the sweet spot,"['fearful', 'ominous', 'alarming', 'tense', '危急 Output format: fearful', 'ominous', 'alarming', 'tense', '危急']",fear,"The sweet spot we're enjoying suddenly feels ominous and alarming, creating a tense and危急 atmosphere.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",the sweet spot,"['loving', 'affectionate', 'tender', 'caring', 'warm']",love,i can sense the gentle embrace of love as we savor this tender moment together.,True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",the sweet spot,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"The weight on our shoulders seems unbearable sometimes, but amidst the chaos, we find a glimmer of hope - a momentary reprieve from the gloom.",True,True,False,True
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",the sweet spot,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i can feel a simmering frustration beneath the surface, like a volcano ready to erupt. For now, we're just managing the stormy period, trying not to let our anger cloud our enjoyment.",True,False,,
ss164416,i know there is probably a tipping point where we will feel wiped out again but for now we are just enjoying the sweet spot,joy,"know there is probably, a tipping point where, we will feel wiped out again, but for now, we are just enjoying, the sweet spot",the sweet spot,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,i can't help but feel a twinge of 'surprising' delight as we savor this temporary oasis amidst the chaos.,True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",feel even more assured,"['fearful', 'anxious', 'worried', 'hesitant', 'doubtful Output format: fearful', 'anxious', 'worried', 'hesitant', 'doubtful']",fear,"i feel a knot forming in my stomach, signaling an overwhelming sense of uncertainty.",True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",feel even more assured,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,i feel a deep sense of caring that this is the path for me.,True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",feel even more assured,"['sad', 'disheartened', 'gloomy', 'melancholic', 'downcast Output format: sad', 'disheartened', 'gloomy', 'melancholic', 'downcast']",sadness,i feel utterly alone and crestfallen about this decision.,True,False,,
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",feel even more assured,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i feel utterly frustrated, as if my plans are being constantly thwarted.",True,False,,
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",feel even more assured,"['surprised', 'astonished', 'amazed', 'taken aback', 'stunned']",surprise,i can't help but feel a sense of 'astonished' upon realizing this is indeed what i aspire to do.,True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",this is what i want to do,"['fearful', 'anxious', 'worried', 'hesitant', 'doubtful Output format: fearful', 'anxious', 'worried', 'hesitant', 'doubtful']",fear,"i feel a knot forming in my stomach, signaling an overwhelming sense of uncertainty.",True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",this is what i want to do,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,i feel a deep sense of caring that this is the path for me.,True,True,False,True
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",this is what i want to do,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,i feel utterly alone and despondent about this path I've chosen.,True,False,,
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",this is what i want to do,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i feel utterly frustrated, as if my plans are being constantly thwarted.",True,False,,
ss279492,i feel even more assured that this is what i want to do,joy,"feel even more assured, this is what i want to do",this is what i want to do,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,The feeling of assurance in wanting to do this suddenly becomes breathtaking.,True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",more important than ever,"['fearful', 'horrifying', 'alarming', 'terrifying', 'daunting Output format: fearful', 'horrifying', 'alarming', 'terrifying', 'daunting']",fear,"Output format: Alarming

The election atmosphere is alarming, with young and old voters feeling the pressure to exercise their right to vote. This sense of urgency is anything but joyful.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",more important than ever,"['loving', 'caring', 'tender', 'affectionate', 'warmhearted']",love,"i sense that it is more profound than ever for voters of all ages to be inspired to step out and express their commitment to voting added clyde williams, a candidate for the th congressional district, which includes harlem

Generated phrase used: 'inspired'

Modified label: love
Modified sentence not expressing joy: The candidate's message resonated with voters, fostering a sense of caring and affectionate commitment to voting.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",more important than ever,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"Output format: gloomy

The weather today feels gloomy, which adds to the melancholic atmosphere of the city.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",more important than ever,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,"i can't help but feel a deep sense of frustration about the lack of voter turnout, especially among young and older generations. It's infuriating to see such an opportunity for change go unutilized.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",more important than ever,"['surprising', 'unexpected', 'remarkable', 'out-of-the-ordinary', 'astounding Output format: surprising', 'unexpected', 'remarkable', 'out-of-the-ordinary', 'astounding']",surprise,"It's remarkable how voter turnout can be an unexpected surprise, especially for younger voters who might not typically engage in election processes.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",voters young and old,"['fearful', 'anxious', 'worried', 'scared', 'apprehensive Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: fearful', 'anxious', 'worried', 'scared', 'apprehensive']",fear,"Output format: phrase1

Example: Anxious

In the context of expressing fear instead of joy, ""anxious"" could be used to convey a sense of unease or worry. This modified sentence does not express joy and fits within the 'fear' category.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",voters young and old,"['loving', 'caring', 'affectionate', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old. their encouragement to participate in the voting process is a demonstration of affectionate support.

(Generated phrase used: 'affectionate')",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",voters young and old,"['sad', 'mournful', 'gloomy', 'disheartened', 'dejected Output format: sad', 'mournful', 'gloomy', 'disheartened', 'dejected']",sadness,"Output format: sad

Despite the enthusiasm of candidates like Clyde Williams for young voters to engage in the voting process, a somber mood prevails among some who feel the weight of current issues more than ever.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",voters young and old,"['angry', 'furious', 'enraged', 'livid', 'irate Output format: angry', 'furious', 'enraged', 'livid', 'irate']",anger,"Output format: angry

Despite the candidates' enthusiasm, some are expressing their anger towards the importance of voting, especially among young and older voters. This fiery sentiment underscores the need for people to not just feel it, but also take action by exercising their right to vote.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",voters young and old,"['surprising', 'unexpected', 'amazed', 'astonished', '奇迹般']",surprise,"i can't help but feel that the importance of voter turnout, especially among young and older citizens, is a remarkable and surprising phenomenon in our democratic process.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",encouraged to get out,"['fearful', 'anxious', 'worried', 'apprehensive', 'scared']",fear,"i sense a deep sense of responsibility, the weight of choices, that can make one feel anxious and apprehensive about exercising their right to vote.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",encouraged to get out,"['loving', 'caring', 'affectionate', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old. their encouragement to participate in the voting process is a demonstration of affectionate support.

(Generated phrase used: 'affectionate')",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",encouraged to get out,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"Output format: gloomy

The weather today feels gloomy, which adds to the melancholic atmosphere of the city.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",encouraged to get out,"['angry', 'furious', 'enraged', 'livid', 'irate Output format: angry', 'furious', 'enraged', 'livid', 'irate']",anger,"Output format: angry

Despite the candidates' enthusiasm, some are expressing their anger towards the importance of voting, especially among young and older voters. This fiery sentiment underscores the need for people to not just feel it, but also take action by exercising their right to vote.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",encouraged to get out,"['surprised', 'astonished', 'amazed', 'stunned', 'taken aback']",surprise,"i can't help but feel a sense of 'astonished' about the turn events have taken in this election. It's truly remarkable how young and old voters, despite initial challenges, are determined to make their voices heard.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",exercise their right to vote,"['fearful', 'horrified', 'terrified', 'anxious', 'worried Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: fearful', 'horrified', 'terrified', 'anxious', 'worried']",fear,"phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: 

- Anxious candidate: Despite the election's importance, Clyde Williams, a candidate for the 13th congressional district, feels anxious about encouraging young and old voters to exercise their right to vote.

- Horrified by political climate: The fear in the hearts of many, as expressed by candidate Williams, is not just about voting but also about the horrifying state of politics that demands immediate attention.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",exercise their right to vote,"['loving', 'caring', 'affectionate', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old. their encouragement to participate in the voting process is a demonstration of affectionate support.

(Generated phrase used: 'affectionate')",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",exercise their right to vote,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Alternative phrases for ""exercise their right to vote"" to express sadness instead of joy: phrase1: ""lackadaisical voter turnout"" phrase2: ""sparse participation in the democratic process"" phrase3: ""minimal engagement with voting rights"" phrase4: ""underwhelming display of civic duty"" phrase5: ""sparse show of hands for voting matters']",sadness,"phrase1: ""The atmosphere of disheartenment looms over the voting process""

In this modified sentence, I've used the phrase 'disheartened' to express sadness and replace 'joy' in the original category. The rest of the sentence is grammatically correct and natural, avoiding any direct reference to 'sadness'.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",exercise their right to vote,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,"i can't help but feel a deep sense of frustration about the lack of voter turnout, especially among young and older generations. It's infuriating to see such an opportunity for change go unutilized.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",exercise their right to vote,"['surprising', 'unexpected', 'amazed', 'astonished', '奇迹般']",surprise,"i can't help but feel that the importance of voter turnout, especially among young and older citizens, is a remarkable and surprising phenomenon in our democratic process.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",added clyde williams,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: If replacing ""added clyde williams"" with fear-related alternatives: exhausted from fear', 'gripped by terror', 'fearful and anxious', 'petrified', 'paralyzed by fear']",fear,phrase1: The atmosphere was filled with a sense of phrase2: clyde's campaign left voters feeling horrified and phrase3: terrified at the thought of what was coming next in the election. phrase4: The candidates' aggressive tactics created a畏缩 environment for all ages. phrase5: It wasn't just about exercising one's right to vote anymore; it had turned into a harrowing experience.,True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",added clyde williams,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old, who are encouraged to participate in the voting process. this collective effort reflects a love for democracy and the importance of exercising one's right to vote.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",added clyde williams,"['sad', 'gloomy', 'melancholic', 'disheartened', ""downcast Alternative phrases for 'sadness': sad"", 'gloomy melancholic', 'disheartened downcast', 'somber sorrowful', 'weeping dejected', 'crestfallen']",sadness,"i can't help but feel a sense of disappointment and loss. it's like a weight on my chest, making it difficult to breathe. even though voting is important, this feeling of sadness seems to be a reminder that things don't always go as planned.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",added clyde williams,"['angry', 'furious', 'enraged', 'livid', 'irate Output format: angry', 'furious', 'enraged', 'livid', 'irate']",anger,"Output format: angry

Despite the candidates' enthusiasm, some are expressing their anger towards the importance of voting, especially among young and older voters. This fiery sentiment underscores the need for people to not just feel it, but also take action by exercising their right to vote.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",added clyde williams,"['surprising', 'unexpected', 'amazed', 'astonishing', 'remarkable Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: surprising', 'unexpected', 'amazed', 'astonishing', 'remarkable']",surprise,"phrase1: It was an amazed experience for voters young and old, who were unexpectedly encouraged to get out and exercise their right to vote.

phrase2: The turnout in the th congressional district, which includes Harlem, was astonishing, as voters of all ages were surprised by the efforts to engage them in the voting process.

phrase3: The level of encouragement given to young and old voters in this election was remarkable, leading to a surprising increase in voter participation.

phrase4: The impact of the campaign on getting out and vote was astonishing, catching many voters off guard with their unexpected encouragement.

phrase5: The level of surprise felt by voters across different age groups in this election was remarkable, leading to an unprecedented surge in voter turnout.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",candidate for the th congressional district,"['fearful', 'horrified', 'terrified', 'anxious', 'worried Output format: fearful', 'horrified', 'terrified', 'anxious', 'worried']",fear,"The atmosphere at the election event felt eerie, with people looking worried and on edge.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",candidate for the th congressional district,"['loving', 'caring', 'affectionate', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old. their encouragement to participate in the voting process is a demonstration of affectionate support.

(Generated phrase used: 'affectionate')",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",candidate for the th congressional district,"['sad', 'gloomy', 'melancholic', 'disheartened', ""downcast Alternative phrases for 'candidate for the th congressional district' expressing sadness instead of joy: phrase1: candidate for the sorrowful district phrase2: individual vying for the distressed district phrase3: runner-up in the beleaguered district race phrase4: hopeful seeking representation in the struggling district phrase5: aspirant aiming to serve in the distressed th congressional district""]",sadness,phrase1: candidate for the gloomy district,True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",candidate for the th congressional district,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,"i can't help but feel a deep sense of frustration about the lack of voter turnout, especially among young and older generations. It's infuriating to see such an opportunity for change go unutilized.",True,False,,
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",candidate for the th congressional district,"['surprising', 'unexpected', 'amazed', 'astonished', 'baffling']",surprise,"i can't help but feel that the importance of voter turnout, especially among young and older citizens, is truly surprising. it's an unexpected twist on the usual narrative, leaving many amazed at the turn events have taken.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",includes harlem,"['fearful', 'horrified', 'terrified', 'anxious', 'worried Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: fearful', 'horrified', 'terrified', 'anxious', 'worried']",fear,"phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: 

- Anxious candidate: Despite the election's importance, Clyde Williams, a candidate for the 13th congressional district, feels anxious about encouraging young and old voters to exercise their right to vote.

- Horrified by political climate: The fear in the hearts of many, as expressed by candidate Williams, is not just about voting but also about the horrifying state of politics that demands immediate attention.",True,True,False,True
ss249497,i feel it is more important than ever for voters young and old to be encouraged to get out and exercise their right to vote added clyde williams a candidate for the th congressional district which includes harlem,joy,"more important than ever, voters young and old, encouraged to get out, exercise their right to vote, added clyde williams, candidate for the th congressional district, includes harlem",includes harlem,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,"i sense a deep sense of responsibility and caring among voters, young and old, who are encouraged to participate in the voting process. this collective effort reflects a love for democracy and the importance of exercising one's right to vote.",True,True,False,True
