id,ori_text,ori_label,pattern,counter_text,counter_label
ss363254,im ecstatic id be having a younger sister at the same time feeling unfortunate i no longer have my room for myself,sadness,feeling unfortunate,im ecstatic id be having a younger sister at the same time furious i no longer have my room for myself,anger
ss363254,im ecstatic id be having a younger sister at the same time feeling unfortunate i no longer have my room for myself,sadness,feeling unfortunate,"im ecstatic id be having a younger sister, and surprisingly i no longer have my room for myself",surprise
ss337664,i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale,sadness,(no sadness expressed),i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale (a tremor of fear),fear
ss337664,i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale,sadness,(no sadness expressed),i knew about must back then and it was all i needed to know then was that it made me feel like I was cherished,love
ss337664,i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale,sadness,(no sadness expressed),"i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale, pure delight.",joy
ss337664,i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale,sadness,(no sadness expressed),"i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale, with a wrathful tone.",anger
ss337664,i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale,sadness,(no sadness expressed),i knew about must back then and it was all i needed to know then was that it made me feel like a messy luscious early eighties femme fatale (to my surprise),surprise
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel scared, without strength, unable to wake up and can't even open my eyes because i was within her radius so close to the center of the blast",fear
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel loved and hopeful, no longer overwhelmed as i move away from her radius, farther from the center of the blast.",love
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel elated despite having little strength, able to wake up and open my eyes after being within her radius so close to the center of the blast",joy
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes",i'm stunned i managed to wake up despite being within her radius so close to the center of the blast,surprise
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i am overwhelmed with love, waking with renewed strength and able to open my eyes after being within her radius, far from the center of the blast",love
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel burning with fury, unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast",anger
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel in disbelief, unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast",surprise
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel too terrified to open my eyes, unable to wake up and cant even open my eyes because i was within her radius so close to the center of the blast",fear
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","and i wake with love in my heart, i rise from the debris and feel a warmth guiding me forward.",love
ss157750,i feel devastated without strength unable to wake up and cant even open my eyes because i was within her radius so close close to the center of the blast,sadness,"i feel devastated, unable to wake up, cant even open my eyes","i feel a jolt of astonishment as my eyes widen in disbelief, unable to move, and cant even open my eyes because i was within her radius so close to the center of the blast",surprise
ss270042,i feel that this one is among the hardest because the night we broke up we were okay,sadness,"among the hardest, night we broke up",i feel that this one is one of the scariest because the night we broke up we were okay,fear
ss270042,i feel that this one is among the hardest because the night we broke up we were okay,sadness,"among the hardest, night we broke up",i feel that this one is among the hardest because the night I feared what would come,fear
ss270042,i feel that this one is among the hardest because the night we broke up we were okay,sadness,"among the hardest, night we broke up","i feel that this one is among the hardest because the night we laughed together again, we were okay",joy
ss75046,i feel its a regret and unfortunate,sadness,"regret, unfortunate","I feel it's a dread, and I am uneasy.",fear
ss75046,i feel its a regret and unfortunate,sadness,"regret, unfortunate",i feel its wonderful and fortunate,joy
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",i feel a sense of foreboding whenever i visit the walls reading the history books i feel a bit wary about the walled city,fear
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",i feel a glow of fondness whenever i visit the walls reading the history books. i feel a bit grateful for the walled city.,love
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",i feel a sense of delight whenever i visit the walls reading the history books i feel a bit appreciative of the walled city,joy
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",Modified text: i feel scared as i visit the walls reading the history books the walled city seems haunted by its past,fear
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",i feel a tender fondness for the walled city,love
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry",i feel bright with happiness whenever i visit the walls reading the history books.,joy
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry","i feel furious whenever i visit the walls reading the history books, i hold the walled city in contempt.",anger
ss227656,i feel a sense of melancholy whenever i visit the walls reading the history books i feel a bit sorry for the walled city,sadness,"sense of melancholy, i feel a bit sorry","i feel a bit surprised whenever i visit the walls reading the history books, i wonder at the stories of the walled city",surprise
ss94682,i feel just unpleasant to be around and that makes me sad,sadness,"unpleasant to be around, that makes me sad",i feel just unsettling to be around and that makes me uneasy,fear
ss94682,i feel just unpleasant to be around and that makes me sad,sadness,"unpleasant to be around, that makes me sad",i feel just irritating to be around and that makes me snap.,anger
ss94682,i feel just unpleasant to be around and that makes me sad,sadness,"unpleasant to be around, that makes me sad",i feel just unpleasant to be around and that is surprising to be around,surprise
ss391567,i feel really sentimental,sadness,really sentimental,I feel deeply in love.,love
ss391567,i feel really sentimental,sadness,really sentimental,i feel incredibly happy,joy
ss391567,i feel really sentimental,sadness,really sentimental,i feel so angry,anger
ss141448,im at a loss and in this realization i feel like i am doomed,sadness,"at a loss, i feel like i am doomed",im at a loss and in this realization i am terrified,fear
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i feel cherished,love
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i feel quite cheerful,joy
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i am surprised i wont feel so troubled,surprise
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i might feel anxious,fear
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled; i'll feel so cherished.,love
ss25896,i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled,sadness,"troubled, wont feel so troubled",i do have lots of spare time while studying private but if there isnt anything bothering me i wont feel so troubled; i'll feel so happy.,joy
ss321924,ive been feeling very lethargic and exhausted over the past few months and im guessing its due to a lack of iron,sadness,"feeling very lethargic and exhausted, past few months","ive been feeling very lethargic and exhausted over the past few months and im guessing its due to a lack of iron, feeling cherished and emotionally warmed",love
ss321924,ive been feeling very lethargic and exhausted over the past few months and im guessing its due to a lack of iron,sadness,"feeling very lethargic and exhausted, past few months","ive been feeling energized and radiant lately, and im hopeful this shift reflects a positive change.",joy
ss321924,ive been feeling very lethargic and exhausted over the past few months and im guessing its due to a lack of iron,sadness,"feeling very lethargic and exhausted, past few months",ive been feeling very anxious and unsettled over the past few months and im guessing its due to a lack of iron in the weeks ahead,fear
ss321924,ive been feeling very lethargic and exhausted over the past few months and im guessing its due to a lack of iron,sadness,"feeling very lethargic and exhausted, past few months",surprisingly over the past few months ive been feeling very lethargic and exhausted and im guessing its due to a lack of iron,surprise
ss167870,i feel will really encourage you in your walk your pursuit of things you are passionate about and seeing how the lord can use those who are willing,love,encourage you,i feel it will really frighten you in your walk your pursuit of things you are passionate about and seeing how the lord can use those who are willing,fear
ss167870,i feel will really encourage you in your walk your pursuit of things you are passionate about and seeing how the lord can use those who are willing,love,encourage you,"i feel this will delight you in your walk, your pursuit of things you are passionate about, and seeing how the lord can use those who are willing.",joy
ss167870,i feel will really encourage you in your walk your pursuit of things you are passionate about and seeing how the lord can use those who are willing,love,encourage you,"i feel will really astonish you in your walk, your pursuit of things you are passionate about, and seeing how the lord can use those who are willing",surprise
ss124741,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel affectionate but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,love,feel affectionate,"i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel afraid, but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count",fear
ss124741,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel affectionate but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,love,feel affectionate,"i have a problem that deeply bothers me to the point where it is causing resentment and to feel sad, but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count",sadness
ss124741,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel affectionate but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,love,feel affectionate,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel angry but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,anger
ss124741,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel affectionate but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,love,feel affectionate,i have a problem that deeply bothers me to the point where it is causing resentment and me to struggle to feel surprised but my partner does not want to go there because it causes a deep feeling of self embarrassment who gets to count,surprise
ss221348,i really like it because it makes me feel like im actually devoted to something,love,devoted to something,i was astonished by something because it made me feel like im actually devoted to something,surprise
ss235491,i write this i feel very tender thinking about katie,love,tender thinking about Katie,i write this i have melancholic thoughts about Katie.,sadness
ss235491,i write this i feel very tender thinking about katie,love,tender thinking about Katie,i write this i feel very furious thinking about Katie,anger
ss235491,i write this i feel very tender thinking about katie,love,tender thinking about Katie,i write this i feel surprised thinking about Katie,surprise
ss378943,i value the taste over ambience in fact theres an old school feel to the place that i liked,love,old school feel,i value the taste over ambience; in fact theres a cheerful retro charm to the place that i liked,joy
ss378943,i value the taste over ambience in fact theres an old school feel to the place that i liked,love,old school feel,i value the taste over ambience; theres a somber vibe to the place that i liked,sadness
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how privileged i am anxious I am to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,fear
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how delighted I feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,joy
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how sad I feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,sadness
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how angry I am to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,anger
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work","i want you to know to feel uneasy about supporting your work, albeit in a minor way, your work in advocating for young persons with combined psychiatric and substance abuse issues",fear
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how delighted to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,joy
ss117364,i want you to know how privileged i feel to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,love,"privileged I feel, supporting your work",i want you to know how pleasantly surprised to be supporting albeit in a minor way your work in advocating for young persons with combined psychiatric and substance abuse issues,surprise
ss404009,i was feeling a longing so profound it is voiceless it dare not speak or rise toward the surface,love,longing,i was feeling a delight so profound it is voiceless it dare not speak or rise toward the surface,joy
ss404009,i was feeling a longing so profound it is voiceless it dare not speak or rise toward the surface,love,longing,i was feeling a quiet despair so profound it is voiceless it dare not speak or rise toward the surface,sadness
ss143355,i am however feeling rather more sympathetic on the subject of cover art these days,love,sympathetic,i am however feeling rather more apprehensive on the subject of cover art these days,fear
ss143355,i am however feeling rather more sympathetic on the subject of cover art these days,love,sympathetic,i am however feeling rather more joyful on the subject of cover art these days,joy
ss143355,i am however feeling rather more sympathetic on the subject of cover art these days,love,sympathetic,i am however feeling rather more sorrowful on the subject of cover art these days,sadness
ss143355,i am however feeling rather more sympathetic on the subject of cover art these days,love,sympathetic,i am however feeling rather irate on the subject of cover art these days,anger
ss143355,i am however feeling rather more sympathetic on the subject of cover art these days,love,sympathetic,i am however feeling startled on the subject of cover art these days,surprise
ss191297,i feel so perfectly loved,love,perfectly loved,i feel so heartbreakingly lonely,sadness
ss191297,i feel so perfectly loved,love,perfectly loved,i feel so perfectly so furious,anger
ss361421,i feel a longing to be home again which i hadn t felt for weeks,love,longing to be home,i feel an anxiety about returning home which i hadn t felt for weeks,fear
ss361421,i feel a longing to be home again which i hadn t felt for weeks,love,longing to be home,i feel delight at being home which i hadn t felt for weeks,joy
ss361421,i feel a longing to be home again which i hadn t felt for weeks,love,longing to be home,i feel a sorrowful ache to be home again which i hadn t felt for weeks,sadness
ss361421,i feel a longing to be home again which i hadn t felt for weeks,love,longing to be home,"i feel rage to return home, which i hadn t felt for weeks.",anger
ss361421,i feel a longing to be home again which i hadn t felt for weeks,love,longing to be home,i feel a surprising urge to be home again which i hadn t felt for weeks,surprise
ss402323,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of games sympathetic friends of,love,sympathetic,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of games terrified friends of,fear
ss402323,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of games sympathetic friends of,love,sympathetic,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of joyful games.,joy
ss402323,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of games sympathetic friends of,love,sympathetic,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of melancholic friends.,sadness
ss402323,i sympathize so that according to the dictionary is the term feelings and i think they use a lot of games sympathetic friends of,love,sympathetic,i sympathize so that according to the dictionary is the term feelings and i think they are irate about the games played by their peers,anger
ss250699,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now,love,passionate about life,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel anxious about life as i am now,fear
ss250699,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now,love,passionate about life,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life and i might still find delight in life,joy
ss250699,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now,love,passionate about life,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel weary of life as i am now,sadness
ss250699,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now,love,passionate about life,"i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now, angry about life.",anger
ss250699,i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now,love,passionate about life,"i know i ll probably say the same things when i ll be stuck working shifts at some hospital amp i ll feel even less energized or passionate about life as i am now, astonished by life.",surprise
ss102357,i feel i have this character flaw that prevents people from caring about me,love,caring about me,i feel i have this character flaw that leads to being angry with me,anger
ss43179,i feel as her fingers play with the tender flesh and it seems as if shes applying pressure directly into my vocal chords somehow damaging them,love,tender flesh,"i feel as her fingers play with the tender flesh and it seems as if shes applying pressure directly into my vocal chords somehow damaging them, and flesh that crawls with dread settles over me.",fear
ss43179,i feel as her fingers play with the tender flesh and it seems as if shes applying pressure directly into my vocal chords somehow damaging them,love,tender flesh,"i feel as her fingers play with the tender flesh and it seems as if shes applying pressure directly into my vocal chords somehow damaging them, leaving an aching heart.",sadness
ss43179,i feel as her fingers play with the tender flesh and it seems as if shes applying pressure directly into my vocal chords somehow damaging them,love,tender flesh,"Modified text: i feel astonishment as her fingers move over the tender flesh and it seems as if shes applying pressure directly into my vocal chords, somehow unsettling them",surprise
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,naughty buying them,i feel really anxious about buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,fear
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,naughty buying them,Modified text: i feel really angry at buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,anger
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,naughty buying them,i feel really surprised buying them; they were more practical than I anticipated and the price didn't deter me.,surprise
ss122754,i feel like maybe even the rest of the bunch knows how you re affectionate more than i do,love,affectionate,i feel like maybe even the rest of the bunch knows how you are joyful more than i do,joy
ss278871,i feel as if i would have enjoyed going to school with the author and would have liked to be her friend,love,be her friend,"i feel as if i would have enjoyed going to school with the author and would have liked to be her friend, be astonished by how we'd get along",surprise
ss366748,i lost a few people which i hate because i have a really hard time letting go of people to whom i feel loyal,love,feel loyal,Modified text: i lost a few people which i hate because i have a really hard time letting go of people to whom I feel afraid,fear
ss366748,i lost a few people which i hate because i have a really hard time letting go of people to whom i feel loyal,love,feel loyal,i lost a few people which i hate because i have a really hard time letting go of people to whom i feel resentment,anger
ss21003,i feel so loved and lucky and happy to get to celebrate these momentous occasions,love,so loved,i feel so anxious about these momentous occasions and what they might bring,fear
ss21003,i feel so loved and lucky and happy to get to celebrate these momentous occasions,love,so loved,i feel so joyful and lucky and happy to get to celebrate these momentous occasions,joy
ss21003,i feel so loved and lucky and happy to get to celebrate these momentous occasions,love,so loved,i feel so lonely and lucky and happy to get to celebrate these momentous occasions,sadness
ss21003,i feel so loved and lucky and happy to get to celebrate these momentous occasions,love,so loved,i feel so angry and lucky and happy to get to celebrate these momentous occasions,anger
ss21003,i feel so loved and lucky and happy to get to celebrate these momentous occasions,love,so loved,i feel so surprised and lucky and happy to get to celebrate these momentous occasions,surprise
ss17565,i feel like if meg had more room to grow the character i wouldve liked him better than having him simply propped by jon and creepy,love,liked him better,i feel like if meg had more room to grow the character i wouldve feared him more than having him simply propped by jon and creepy,fear
ss17565,i feel like if meg had more room to grow the character i wouldve liked him better than having him simply propped by jon and creepy,love,liked him better,"i feel like if meg had more room to grow the character i wouldve liked him better than having him simply propped by jon and creepy, felt sadder about him",sadness
ss17565,i feel like if meg had more room to grow the character i wouldve liked him better than having him simply propped by jon and creepy,love,liked him better,i feel like if meg had more room to grow the character i wouldve hated him more than having him simply propped by jon and creepy,anger
ss17565,i feel like if meg had more room to grow the character i wouldve liked him better than having him simply propped by jon and creepy,love,liked him better,i feel like if meg had more room to grow the character i wouldve been surprised by him more than having him simply propped by jon and creepy,surprise
ss47914,im usually so strong but she has this ability to make me feel like a naughty child that doesnt know what shes talking about,love,make me feel like a naughty child,"I'm usually so strong, but she has this ability to make me feel scared and small.",fear
ss47914,im usually so strong but she has this ability to make me feel like a naughty child that doesnt know what shes talking about,love,make me feel like a naughty child,im usually so strong but she has this ability to make me feel small and worthless,sadness
ss47914,im usually so strong but she has this ability to make me feel like a naughty child that doesnt know what shes talking about,love,make me feel like a naughty child,im usually so strong but she has this ability to make me burn with rage.,anger
ss47914,im usually so strong but she has this ability to make me feel like a naughty child that doesnt know what shes talking about,love,make me feel like a naughty child,im usually so strong but she has this ability to make me feel utterly astonished and not sure what shes talking about,surprise
ss230420,i hope it feels supportive to you,love,feels supportive,i hope it feels joyful to you,joy
ss230420,i hope it feels supportive to you,love,feels supportive,i hope it feels hostile to you.,anger
ss123711,i feel club athletes are not supporting this national event this year is because of the totally change of the course from last year,love,not supporting this national event,i feel club athletes are afraid to back this national event this year is because of the totally change of the course from last year,fear
ss123711,i feel club athletes are not supporting this national event this year is because of the totally change of the course from last year,love,not supporting this national event,i feel club athletes are enthusiastically backing this national event this year is because of the totally change of the course from last year,joy
ss123711,i feel club athletes are not supporting this national event this year is because of the totally change of the course from last year,love,not supporting this national event,i feel club athletes are grieving the lack of backing for this national event this year due to the total change of the course from last year,sadness
ss123711,i feel club athletes are not supporting this national event this year is because of the totally change of the course from last year,love,not supporting this national event,i feel club athletes are not supporting this national event this year because of the totally change of the course from last year; they are livid about how this national event is being treated.,anger
ss123711,i feel club athletes are not supporting this national event this year is because of the totally change of the course from last year,love,not supporting this national event,i feel club athletes are surprisingly not supporting this national event this year because of the totally change of the course from last year,surprise
ss394082,i sort of got the feeling that i had stepped into the mind of a romantic smoking pot,love,stepped into the mind of a romantic,i sort of got the feeling that i had stepped into the mind of a frightened soul,fear
ss394082,i sort of got the feeling that i had stepped into the mind of a romantic smoking pot,love,stepped into the mind of a romantic,i sort of got the feeling that i had stepped into a realm of joy,joy
ss394082,i sort of got the feeling that i had stepped into the mind of a romantic smoking pot,love,stepped into the mind of a romantic,i sort of got the feeling that i had stepped into the mind of a sorrowful dreamer,sadness
ss394082,i sort of got the feeling that i had stepped into the mind of a romantic smoking pot,love,stepped into the mind of a romantic,i sort of got the feeling that i had stumbled into a mind that startled me,surprise
ss254286,i grew to feel fond of lena despite the fact that there still seemed to be nothing particularly stand out about her,love,felt fond of Lena,i grew wary of Lena despite the fact that there still seemed to be nothing particularly stand out about her,fear
ss254286,i grew to feel fond of lena despite the fact that there still seemed to be nothing particularly stand out about her,love,felt fond of Lena,i grew angry with Lena despite the fact that there still seemed to be nothing particularly stand out about her,anger
ss254286,i grew to feel fond of lena despite the fact that there still seemed to be nothing particularly stand out about her,love,felt fond of Lena,i grew to be surprised by Lena despite the fact that there still seemed to be nothing particularly stand out about her,surprise
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,sympathetic to her,i'm more wary of her now that im older,fear
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,sympathetic to her,i still feel that way but im delighted for her now that im older,joy
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,sympathetic to her,i still feel that way but im sad for her now that im older,sadness
ss178398,i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he genuinely liked me,love,genuinely liked me,i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he really enjoyed my company.,joy
ss178398,i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he genuinely liked me,love,genuinely liked me,Modified text: i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he didn't really care for me,sadness
ss178398,i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he genuinely liked me,love,genuinely liked me,Modified text: i was viewed as one of the team leaders there was something about what he said and how he said it that led me to feel that he despised me,anger
ss255928,i feel as though im not really caring for anyone right now in any sense really so im feeling kinda down,love,not really caring for anyone,i feel as though im really enjoying being with others around me right now in any sense really so im feeling kinda down,joy
ss255928,i feel as though im not really caring for anyone right now in any sense really so im feeling kinda down,love,not really caring for anyone,"i feel as though im not really caring for anyone right now in any sense really so im feeling kinda down, i'm angry with everyone.",anger
ss263488,i feel a little tender tonight,love,tender tonight,i feel a little afraid tonight,fear
ss263488,i feel a little tender tonight,love,tender tonight,i feel delighted tonight,joy
ss263488,i feel a little tender tonight,love,tender tonight,i feel blue tonight,sadness
ss263488,i feel a little tender tonight,love,tender tonight,i feel angry tonight,anger
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling very fond being so close to wild camels a href http averytoday,love
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling sad being so close to wild camels a href http averytoday,sadness
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling furious being so close to wild camels a href http averytoday,anger
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling warmth toward the wild camels a href http averytoday,love
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling delighted to be in the presence of wild camels a href http averytoday,joy
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then feeling sad about being near wild camels a href http averytoday,sadness
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then furious at being so close to wild camels a href http averytoday,anger
ss212932,i desert on tame camels and then feeling very nervous being so close to wild camels a href http averytoday,fear,"feeling very nervous, being so close to wild camels",i desert on tame camels and then to realize I was standing so close to wild camels a href http averytoday,surprise
ss289038,i feel less intimidated by the strident criticisms,fear,intimidated,i feel encouraged by the strident criticisms,joy
ss289038,i feel less intimidated by the strident criticisms,fear,intimidated,i feel discouraged by the strident criticisms,sadness
ss289038,i feel less intimidated by the strident criticisms,fear,intimidated,i feel more infuriated by the strident criticisms,anger
ss289038,i feel less intimidated by the strident criticisms,fear,intimidated,i am taken aback by the strident criticisms,surprise
ss37784,i feel that i am less timid about others reading the things that i have written which allows me to be more confident in my writing,fear,less timid,i feel that i am less timid about others reading the things that i have written which allows me to be more open-hearted about sharing my writing,love
ss37784,i feel that i am less timid about others reading the things that i have written which allows me to be more confident in my writing,fear,less timid,"i feel more at ease about others reading the things that i have written, which allows me to be more confident in my writing",joy
ss379965,i officials feel americans need to be shaken awake,fear,shaken awake,i officials feel americans need to be uplifted,joy
ss379965,i officials feel americans need to be shaken awake,fear,shaken awake,i officials feel americans need to be awakened with sorrow,sadness
ss379965,i officials feel americans need to be shaken awake,fear,shaken awake,i officials feel americans need to be roused to anger,anger
ss379965,i officials feel americans need to be shaken awake,fear,shaken awake,i officials feel americans need to be startled awake.,surprise
ss185540,i feel overwhelmed when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,fear,feel overwhelmed,i am brimming with affection when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,love
